,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
19,Club Brugge,Standard,Cercle Brugge,Germinal,Gent,Anderlecht,Genk,Westerlo,Lokeren,Waregem,Charleroi,Mouscron,Roeselare,Mechelen,Dender,St Truiden,Bergen,FC Brussels
20,Club Brugge,Standard,Cercle Brugge,Germinal,Anderlecht,Gent,Genk,Westerlo,Waregem,Lokeren,Charleroi,Mouscron,Roeselare,Mechelen,Dender,Bergen,St Truiden,FC Brussels
21,Standard,Club Brugge,Cercle Brugge,Germinal,Anderlecht,Gent,Westerlo,Genk,Waregem,Lokeren,Charleroi,Roeselare,Mouscron,Mechelen,Dender,Bergen,St Truiden,FC Brussels
22,Club Brugge,Standard,Cercle Brugge,Germinal,Anderlecht,Gent,Westerlo,Waregem,Genk,Charleroi,Roeselare,Lokeren,Mechelen,Dender,Mouscron,Bergen,St Truiden,FC Brussels
23,Standard,Club Brugge,Cercle Brugge,Germinal,Anderlecht,Gent,Westerlo,Waregem,Genk,Charleroi,Mechelen,Lokeren,Roeselare,Dender,Mouscron,Bergen,St Truiden,FC Brussels
24,Standard,Club Brugge,Cercle Brugge,Anderlecht,Germinal,Gent,Waregem,Westerlo,Mechelen,Genk,Charleroi,Lokeren,Mouscron,Roeselare,Dender,Bergen,St Truiden,FC Brussels
25,Standard,Club Brugge,Cercle Brugge,Anderlecht,Germinal,Gent,Westerlo,Waregem,Mechelen,Genk,Mouscron,Lokeren,Charleroi,Roeselare,Dender,Bergen,St Truiden,FC Brussels
26,Standard,Club Brugge,Cercle Brugge,Anderlecht,Germinal,Gent,Westerlo,Waregem,Genk,Charleroi,Mechelen,Lokeren,Mouscron,Dender,Roeselare,Bergen,St Truiden,FC Brussels
27,Standard,Anderlecht,Club Brugge,Cercle Brugge,Germinal,Gent,Westerlo,Waregem,Genk,Charleroi,Mouscron,Mechelen,Lokeren,Roeselare,Dender,Bergen,St Truiden,FC Brussels
28,Standard,Anderlecht,Club Brugge,Cercle Brugge,Germinal,Gent,Westerlo,Charleroi,Waregem,Genk,Lokeren,Mouscron,Mechelen,Roeselare,Bergen,Dender,St Truiden,FC Brussels
29,Standard,Anderlecht,Club Brugge,Cercle Brugge,Germinal,Westerlo,Gent,Charleroi,Waregem,Genk,Mechelen,Lokeren,Roeselare,Mouscron,Bergen,Dender,St Truiden,FC Brussels
30,Standard,Anderlecht,Club Brugge,Cercle Brugge,Germinal,Westerlo,Gent,Charleroi,Waregem,Genk,Mechelen,Mouscron,Lokeren,Roeselare,Bergen,Dender,St Truiden,FC Brussels
31,Standard,Anderlecht,Club Brugge,Cercle Brugge,Germinal,Gent,Charleroi,Westerlo,Genk,Waregem,Mechelen,Mouscron,Lokeren,Roeselare,Dender,Bergen,St Truiden,FC Brussels
32,Standard,Anderlecht,Club Brugge,Cercle Brugge,Germinal,Gent,Charleroi,Westerlo,Genk,Waregem,Mechelen,Lokeren,Mouscron,Roeselare,Bergen,Dender,St Truiden,FC Brussels
33,Standard,Anderlecht,Club Brugge,Cercle Brugge,Germinal,Gent,Waregem,Charleroi,Westerlo,Genk,Lokeren,Mouscron,Mechelen,Roeselare,Bergen,Dender,St Truiden,FC Brussels
