,Roma scored,Roma received,Inter scored,Inter received,Siena scored,Siena received,Livorno scored,Livorno received,Juventus scored,Juventus received,Udinese scored,Udinese received,Ascoli scored,Ascoli received,Parma scored,Parma received,Palermo scored,Palermo received,Cagliari scored,Cagliari received,Sampdoria scored,Sampdoria received,Lecce scored,Lecce received,Chievo scored,Chievo received,Empoli scored,Empoli received,Messina scored,Messina received,Reggina scored,Reggina received,Treviso scored,Treviso received,Fiorentina scored,Fiorentina received,Lazio scored,Lazio received,Milan scored,Milan received
10,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.0,1.3333333333333333,2.0,1.0,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,1.0,3.6666666666666665,1.0
11,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,0.0,1.0,3.0,1.6666666666666667
12,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,1.0,3.3333333333333335,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,1.6666666666666667,2.0,0.6666666666666666,1.0,1.3333333333333333,2.6666666666666665,1.6666666666666667
13,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.0,3.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,2.0,1.3333333333333333,2.0
14,1.3333333333333333,1.6666666666666667,2.0,1.0,1.0,1.0,1.3333333333333333,0.3333333333333333,3.0,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,2.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.0,2.3333333333333335,2.0,1.6666666666666667,2.0
15,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667
16,2.0,1.0,3.6666666666666665,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,2.0,0.6666666666666666,2.0,1.0,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,3.0,1.0
17,2.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.0,2.0,2.0,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333,2.0,0.6666666666666666,2.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,3.6666666666666665,1.0
18,2.0,0.0,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,1.0,3.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333
19,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,2.0,3.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,0.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.0,1.6666666666666667,1.3333333333333333
20,2.6666666666666665,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,0.0,1.6666666666666667,1.0,1.6666666666666667,1.0,2.0,0.3333333333333333,1.0,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333
21,3.3333333333333335,0.6666666666666666,2.0,0.0,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,1.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,2.0,2.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.0,1.3333333333333333,2.0,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,2.6666666666666665,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333
22,3.3333333333333335,0.3333333333333333,2.0,0.0,1.3333333333333333,1.6666666666666667,1.0,2.0,2.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,1.6666666666666667,1.0,1.0,1.3333333333333333,0.0,1.6666666666666667,1.6666666666666667,1.0,1.0,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333
23,3.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,2.0,2.0,2.3333333333333335,2.0,1.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,1.0,2.0,0.3333333333333333
24,3.0,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,1.0,2.3333333333333335,1.6666666666666667,2.0,1.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.0,1.0,0.6666666666666666,1.3333333333333333,3.0,0.3333333333333333
25,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,2.0,1.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,3.3333333333333335,0.3333333333333333
26,1.6666666666666667,0.0,1.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,2.0,1.0,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333
27,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,2.0,1.0,1.0,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,0.0
28,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,2.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0
29,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,2.0,2.3333333333333335,0.0
30,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,2.0,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,2.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,1.0,0.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,0.3333333333333333
31,1.3333333333333333,1.0,2.0,0.6666666666666666,1.0,2.3333333333333335,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,2.0,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,1.0,1.0,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,2.0,2.0,2.3333333333333335,0.6666666666666666
32,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.3333333333333335,1.0
33,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,2.0,1.0,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,1.0,3.0,2.0,1.6666666666666667,0.6666666666666666
34,2.0,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,2.0,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,2.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,2.6666666666666665,1.0,2.3333333333333335,2.0,1.0,2.3333333333333335,1.3333333333333333,2.6666666666666665,0.6666666666666666
35,2.3333333333333335,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,2.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333
36,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,3.0,1.6666666666666667,3.0,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,2.6666666666666665,1.0
37,2.0,2.0,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,1.0,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,2.0,0.3333333333333333,2.3333333333333335,1.0
