,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
12,Bayern Munich,Dortmund,M'gladbach,Schalke 04,Werder Bremen,Stuttgart,Leverkusen,Hannover,Hoffenheim,Hertha,FC Koln,Wolfsburg,Mainz,Kaiserslautern,Hamburg,Nurnberg,Freiburg,Augsburg
13,Dortmund,M'gladbach,Bayern Munich,Werder Bremen,Schalke 04,Leverkusen,Stuttgart,Hannover,Hoffenheim,Hertha,FC Koln,Mainz,Wolfsburg,Nurnberg,Hamburg,Kaiserslautern,Freiburg,Augsburg
14,Bayern Munich,Dortmund,M'gladbach,Schalke 04,Werder Bremen,Leverkusen,Stuttgart,Hannover,Hertha,Hoffenheim,FC Koln,Mainz,Hamburg,Wolfsburg,Nurnberg,Kaiserslautern,Freiburg,Augsburg
15,Bayern Munich,Dortmund,Schalke 04,M'gladbach,Werder Bremen,Leverkusen,Stuttgart,Hannover,Hoffenheim,FC Koln,Hertha,Mainz,Hamburg,Wolfsburg,Kaiserslautern,Nurnberg,Augsburg,Freiburg
16,Bayern Munich,Dortmund,Schalke 04,M'gladbach,Werder Bremen,Leverkusen,Hannover,Stuttgart,Hoffenheim,FC Koln,Hertha,Wolfsburg,Hamburg,Mainz,Nurnberg,Kaiserslautern,Augsburg,Freiburg
17,Bayern Munich,Dortmund,Schalke 04,M'gladbach,Werder Bremen,Leverkusen,Hannover,Hoffenheim,Wolfsburg,Stuttgart,FC Koln,Nurnberg,Hertha,Hamburg,Mainz,Kaiserslautern,Freiburg,Augsburg
18,Bayern Munich,Dortmund,Schalke 04,M'gladbach,Werder Bremen,Leverkusen,Hannover,Hoffenheim,Wolfsburg,Stuttgart,Hamburg,Mainz,Nurnberg,FC Koln,Hertha,Kaiserslautern,Augsburg,Freiburg
19,Dortmund,Bayern Munich,Schalke 04,M'gladbach,Werder Bremen,Leverkusen,Hannover,Hoffenheim,FC Koln,Wolfsburg,Stuttgart,Hamburg,Mainz,Nurnberg,Hertha,Kaiserslautern,Augsburg,Freiburg
20,Dortmund,Bayern Munich,M'gladbach,Schalke 04,Werder Bremen,Leverkusen,Hannover,Wolfsburg,Stuttgart,Hamburg,Hoffenheim,FC Koln,Mainz,Nurnberg,Hertha,Kaiserslautern,Augsburg,Freiburg
21,Dortmund,M'gladbach,Bayern Munich,Schalke 04,Werder Bremen,Leverkusen,Hannover,Wolfsburg,Stuttgart,Hoffenheim,Hamburg,Nurnberg,Mainz,FC Koln,Hertha,Kaiserslautern,Augsburg,Freiburg
22,Dortmund,Bayern Munich,M'gladbach,Schalke 04,Leverkusen,Werder Bremen,Hannover,Stuttgart,Hoffenheim,Nurnberg,Mainz,Hamburg,Wolfsburg,FC Koln,Augsburg,Hertha,Kaiserslautern,Freiburg
23,Dortmund,Bayern Munich,M'gladbach,Schalke 04,Leverkusen,Werder Bremen,Hannover,Stuttgart,Nurnberg,Hoffenheim,Wolfsburg,Mainz,Hamburg,FC Koln,Hertha,Augsburg,Freiburg,Kaiserslautern
24,Dortmund,Bayern Munich,M'gladbach,Schalke 04,Leverkusen,Werder Bremen,Hannover,Stuttgart,Nurnberg,Wolfsburg,Mainz,Hoffenheim,FC Koln,Hamburg,Augsburg,Hertha,Freiburg,Kaiserslautern
25,Dortmund,Bayern Munich,M'gladbach,Schalke 04,Leverkusen,Werder Bremen,Hannover,Stuttgart,Wolfsburg,Nurnberg,Mainz,Hoffenheim,FC Koln,Hamburg,Augsburg,Freiburg,Hertha,Kaiserslautern
26,Dortmund,Bayern Munich,Schalke 04,M'gladbach,Leverkusen,Werder Bremen,Stuttgart,Hannover,Wolfsburg,Hoffenheim,Nurnberg,Mainz,Freiburg,FC Koln,Augsburg,Hamburg,Hertha,Kaiserslautern
27,Dortmund,Bayern Munich,Schalke 04,M'gladbach,Hannover,Stuttgart,Leverkusen,Werder Bremen,Wolfsburg,Hoffenheim,Mainz,Nurnberg,Freiburg,Augsburg,Hamburg,FC Koln,Hertha,Kaiserslautern
28,Dortmund,Bayern Munich,Schalke 04,M'gladbach,Stuttgart,Leverkusen,Werder Bremen,Hannover,Wolfsburg,Hoffenheim,Mainz,Nurnberg,Freiburg,Hamburg,Augsburg,FC Koln,Hertha,Kaiserslautern
29,Dortmund,Bayern Munich,Schalke 04,M'gladbach,Stuttgart,Leverkusen,Hannover,Werder Bremen,Hoffenheim,Wolfsburg,Mainz,Nurnberg,Freiburg,Hamburg,Augsburg,FC Koln,Hertha,Kaiserslautern
30,Dortmund,Bayern Munich,Schalke 04,M'gladbach,Stuttgart,Leverkusen,Hannover,Werder Bremen,Hoffenheim,Wolfsburg,Nurnberg,Mainz,Freiburg,Hamburg,Augsburg,FC Koln,Hertha,Kaiserslautern
31,Dortmund,Bayern Munich,Schalke 04,M'gladbach,Stuttgart,Leverkusen,Hannover,Werder Bremen,Hoffenheim,Wolfsburg,Nurnberg,Mainz,Freiburg,Hamburg,Augsburg,FC Koln,Hertha,Kaiserslautern
32,Dortmund,Bayern Munich,Schalke 04,M'gladbach,Leverkusen,Stuttgart,Hannover,Wolfsburg,Werder Bremen,Nurnberg,Hoffenheim,Freiburg,Mainz,Hamburg,Augsburg,FC Koln,Hertha,Kaiserslautern
33,Dortmund,Bayern Munich,Schalke 04,M'gladbach,Leverkusen,Stuttgart,Hannover,Wolfsburg,Werder Bremen,Nurnberg,Hoffenheim,Freiburg,Mainz,Augsburg,Hamburg,Hertha,FC Koln,Kaiserslautern
