,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Draw Odds not normal,Away win Odds not normal,Home win Odds not normal,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
302,22/03/2008,Bolton,Man City,76,78,75,76,76,75,0.366754295,0.364930943,0.268314761,X,2.346666667,3.191666667,2.335,18,9,0,1,0.666666667,1
303,22/03/2008,Everton,West Ham,79,77,79,76,80,79,0.222460408,0.520979414,0.256560178,X,1.686666667,3.425,3.95,5,10,0.666666667,0.666666667,1,2
304,22/03/2008,Middlesbrough,Derby,79,74,76,68,78,67,0.152700013,0.616436037,0.23086395,1,1.445,3.858333333,5.833333333,12,20,1,0.666666667,0.333333333,2.666666667
305,22/03/2008,Newcastle,Fulham,82,76,76,73,76,76,0.255901046,0.478504686,0.265594268,1,1.831666667,3.3,3.425,13,19,1,1.333333333,0.666666667,1
306,22/03/2008,Reading,Birmingham,79,77,74,72,74,73,0.304802153,0.42722269,0.267975158,1,2.033333333,3.241666667,2.85,15,17,1.666666667,1,1.333333333,2.333333333
307,22/03/2008,Tottenham,Portsmouth,84,79,79,77,80,77,0.268294905,0.465458243,0.266246852,1,1.873333333,3.275,3.25,11,6,2.333333333,0.666666667,2,1.333333333
308,23/03/2008,Chelsea,Arsenal,87,84,83,81,84,83,0.31621969,0.402789339,0.280990971,1,2.191666667,3.141666667,2.791666667,2,3,3,0.666666667,0.666666667,1
309,23/03/2008,Man United,Liverpool,89,85,83,82,86,83,0.263966279,0.458972509,0.277061212,1,1.926666667,3.191666667,3.35,1,4,2,0,1.666666667,1.333333333
310,29/03/2008,Birmingham,Man City,77,78,72,76,73,75,0.365930567,0.364637527,0.269431906,1,2.358333333,3.191666667,2.35,17,9,1.333333333,2.333333333,0.666666667,1
311,29/03/2008,Bolton,Arsenal,76,84,75,81,76,83,0.550309688,0.190721047,0.258969265,2,4.616666667,3.4,1.6,18,3,0.666666667,1.333333333,1.666666667,1.666666667
312,29/03/2008,Derby,Fulham,74,76,68,73,67,76,0.429140451,0.304881873,0.265977676,X,2.791666667,3.2,1.983333333,20,19,0.666666667,1.333333333,1,1.333333333
313,29/03/2008,Man United,Aston Villa,89,76,83,72,86,80,0.113641441,0.692047239,0.19431132,1,1.3,4.63,7.916666667,1,8,2.666666667,0,0,2.333333333
314,29/03/2008,Portsmouth,Wigan,79,73,77,72,77,73,0.239108938,0.498822908,0.262068154,1,1.76,3.35,3.671666667,6,16,1.333333333,0.666666667,0.666666667,1.666666667
315,29/03/2008,Reading,Blackburn,79,82,74,76,74,79,0.363776531,0.36506196,0.271161509,X,2.358333333,3.175,2.366666667,15,7,1,1,1.333333333,1
316,29/03/2008,Sunderland,West Ham,72,77,70,76,72,79,0.350287995,0.379907936,0.269804069,1,2.266666667,3.191666667,2.458333333,14,10,1,0.666666667,1.333333333,1.333333333
317,30/03/2008,Chelsea,Middlesbrough,87,79,83,76,84,78,0.110351795,0.693235638,0.196412567,1,1.3,4.588333333,8.166666667,2,13,1.333333333,0.333333333,0.666666667,0.666666667
318,30/03/2008,Liverpool,Everton,85,79,82,79,83,80,0.232532569,0.506306764,0.261160667,1,1.766666667,3.425,3.846666667,4,5,1,1.333333333,0.333333333,1
319,30/03/2008,Tottenham,Newcastle,84,82,79,76,80,76,0.207627119,0.540254237,0.252118644,2,1.633333333,3.5,4.25,11,12,1.333333333,2,2.333333333,0.666666667
320,05/04/2008,Arsenal,Liverpool,84,85,81,82,83,83,0.298987218,0.423883636,0.277129145,X,2.086666667,3.191666667,2.958333333,3,4,1.666666667,1.666666667,1,1.333333333
321,05/04/2008,Aston Villa,Bolton,76,76,72,75,80,76,0.213717903,0.532683819,0.253598278,1,1.658333333,3.483333333,4.133333333,7,18,1.333333333,1.666666667,0.666666667,2.333333333
322,05/04/2008,Blackburn,Tottenham,82,84,76,79,79,80,0.363640661,0.369375496,0.266983843,X,2.325,3.216666667,2.361666667,8,11,1.333333333,0.666666667,1.333333333,1.666666667
323,05/04/2008,Fulham,Sunderland,76,72,73,70,76,72,0.342757242,0.386079718,0.27116304,2,2.241666667,3.191666667,2.525,19,13,1,2.333333333,2,0.666666667
324,05/04/2008,Man City,Chelsea,78,87,76,83,75,84,0.575465811,0.181371674,0.243162514,2,4.558333333,3.4,1.436666667,9,2,0.333333333,1.666666667,1.666666667,0.333333333
325,05/04/2008,Newcastle,Reading,82,79,76,74,76,74,0.24031153,0.496900041,0.262788429,1,1.771666667,3.35,3.663333333,12,16,3,0.333333333,0.666666667,1.333333333
326,05/04/2008,Wigan,Birmingham,73,77,72,72,73,73,0.291837555,0.430076397,0.278086047,1,2.058333333,3.183333333,3.033333333,15,17,1,1.666666667,1.333333333,1.666666667
327,06/04/2008,Everton,Derby,79,74,79,68,80,67,0.098153373,0.726572747,0.17527388,1,1.238333333,5.133333333,9.166666667,5,20,0.666666667,0.666666667,0.666666667,1.333333333
328,06/04/2008,Middlesbrough,Man United,79,89,76,83,78,86,0.687639677,0.108647069,0.203713254,X,7.5,4,1.185,14,1,1,1,3,0.666666667
329,08/04/2008,West Ham,Portsmouth,77,79,76,77,79,77,0.343230889,0.386452556,0.270316555,2,2.25,3.216666667,2.533333333,10,6,0.666666667,1.333333333,1,0.666666667
330,12/04/2008,Birmingham,Everton,77,79,72,79,73,80,0.42761121,0.305327168,0.267061622,X,2.791666667,3.191666667,1.993333333,17,5,1.333333333,1.666666667,0.666666667,0.666666667
331,12/04/2008,Bolton,West Ham,76,77,75,76,76,79,0.316667426,0.413426918,0.269905656,1,2.1,3.216666667,2.741666667,18,10,1,2.333333333,0.333333333,1.333333333
332,12/04/2008,Derby,Aston Villa,74,76,68,72,67,80,0.622398021,0.151249412,0.226352568,2,5.425,3.625,1.318333333,20,7,0.666666667,3,3.333333333,1.333333333
333,12/04/2008,Portsmouth,Newcastle,79,82,77,76,77,76,0.305319606,0.424955043,0.269725351,X,2.041666667,3.216666667,2.841666667,6,12,1,0,2.333333333,0.333333333
334,12/04/2008,Reading,Fulham,79,76,74,73,74,76,0.261528951,0.472583283,0.265887766,2,1.856666667,3.3,3.355,16,19,0,1.666666667,1.666666667,1.666666667
335,12/04/2008,Sunderland,Man City,72,78,70,76,72,75,0.327519719,0.402105929,0.270374351,2,2.151666667,3.2,2.641666667,14,8,2,1.333333333,1,2
336,12/04/2008,Tottenham,Middlesbrough,84,79,79,76,80,78,0.220166474,0.52175546,0.258078066,X,1.69,3.416666667,4.005,11,13,1,2,1,1.333333333
337,13/04/2008,Liverpool,Blackburn,85,82,82,76,83,79,0.159368526,0.601221355,0.239410118,1,1.48,3.716666667,5.583333333,4,9,1.666666667,0.666666667,0.666666667,1.333333333
338,13/04/2008,Man United,Arsenal,89,84,83,81,86,83,0.256267661,0.475727229,0.268005111,1,1.845,3.275,3.425,1,3,2.666666667,1,1.666666667,1.666666667
339,14/04/2008,Chelsea,Wigan,87,73,83,72,84,73,0.08724157,0.745038202,0.167720228,X,1.21,5.375,10.33333333,2,15,1.333333333,0.333333333,1,1
340,17/04/2008,Everton,Chelsea,79,87,79,83,80,84,0.501521411,0.239962398,0.258516191,2,3.483333333,3.233333333,1.666666667,5,2,0.666666667,0.666666667,1.333333333,0.333333333
341,19/04/2008,Arsenal,Reading,84,79,81,74,83,74,0.118349482,0.693037508,0.18861301,1,1.295,4.758333333,7.583333333,3,17,1.333333333,1,0,2.333333333
342,19/04/2008,Blackburn,Man United,82,89,76,83,79,86,0.619653487,0.152279605,0.228066908,X,5.391666667,3.6,1.325,9,1,1,1.666666667,1.666666667,1.333333333
343,19/04/2008,Fulham,Liverpool,76,85,73,82,76,83,0.505032811,0.241685582,0.253281607,2,3.458333333,3.3,1.655,19,4,1,1.666666667,2,0.666666667
344,19/04/2008,Middlesbrough,Bolton,79,76,76,75,78,76,0.304610707,0.426107147,0.269282146,2,2.043333333,3.233333333,2.858333333,14,16,1,1.333333333,0.666666667,1.333333333
345,19/04/2008,West Ham,Derby,77,74,76,68,79,67,0.137647052,0.657066713,0.205286235,1,1.361666667,4.358333333,6.5,10,20,0.666666667,1,0.333333333,3
346,19/04/2008,Wigan,Tottenham,73,84,72,79,73,80,0.393292767,0.336666845,0.270040388,X,2.546666667,3.175,2.18,13,11,1.333333333,0.666666667,1,1
347,20/04/2008,Aston Villa,Birmingham,76,77,72,72,80,73,0.232390638,0.503845987,0.263763374,1,1.745,3.333333333,3.783333333,6,18,5,0.333333333,0.666666667,2.666666667
348,20/04/2008,Man City,Portsmouth,78,79,76,77,75,77,0.335139823,0.388172938,0.276687238,1,2.275,3.191666667,2.635,8,7,1.666666667,1.333333333,0.666666667,1
349,20/04/2008,Newcastle,Sunderland,82,72,76,70,76,72,0.249239949,0.486490557,0.264269494,1,1.801666667,3.316666667,3.516666667,12,15,1.666666667,0,1.333333333,1.666666667
350,26/04/2008,Birmingham,Liverpool,77,85,72,82,73,83,0.408909485,0.325564876,0.265525639,X,2.616666667,3.208333333,2.083333333,18,4,0.666666667,2.666666667,2,0.666666667
351,26/04/2008,Chelsea,Man United,87,89,83,83,84,86,0.361138905,0.355499941,0.283361154,1,2.455,3.08,2.416666667,2,1,1.333333333,0.666666667,1.333333333,1.333333333
352,26/04/2008,Man City,Fulham,78,76,76,73,75,76,0.248143682,0.492128532,0.259727785,2,1.79,3.391666667,3.55,9,19,2.333333333,1.666666667,1.666666667,1.333333333
353,26/04/2008,Sunderland,Middlesbrough,72,79,70,76,72,78,0.325001741,0.390732431,0.284265828,1,2.225,3.058333333,2.675,13,15,1.333333333,2,1,1.666666667
354,26/04/2008,Tottenham,Bolton,84,76,79,75,80,76,0.272410893,0.468663902,0.258925205,X,1.86,3.366666667,3.2,11,16,1,1,1,0.333333333
355,26/04/2008,West Ham,Newcastle,77,82,76,76,79,76,0.378085639,0.354406497,0.267507865,X,2.421666667,3.208333333,2.27,10,12,1.333333333,1.333333333,1.333333333,0.666666667
356,26/04/2008,Wigan,Reading,73,79,72,74,73,74,0.305514061,0.423978697,0.270507242,X,2.041666667,3.2,2.833333333,14,17,0.666666667,0.666666667,0,1.333333333
357,27/04/2008,Everton,Aston Villa,79,76,79,72,80,80,0.330766943,0.399464693,0.269768364,X,2.166666667,3.208333333,2.616666667,5,6,1,1.333333333,4.333333333,1
358,27/04/2008,Portsmouth,Blackburn,79,82,77,76,77,79,0.316222893,0.412846555,0.270930552,2,2.1,3.2,2.741666667,7,8,0.333333333,1.333333333,1,1.333333333
359,28/04/2008,Derby,Arsenal,74,84,68,81,67,83,0.760437717,0.08038913,0.159173153,2,9.916666667,5.008333333,1.048333333,20,3,1,4.666666667,3,1.333333333
360,03/05/2008,Aston Villa,Wigan,76,73,72,72,80,73,0.176967702,0.577402763,0.245629535,2,1.535,3.608333333,5.008333333,6,14,4.333333333,1,0.666666667,0.666666667
361,03/05/2008,Blackburn,Derby,82,74,76,68,79,67,0.099280727,0.717612685,0.183106587,1,1.256666667,4.925,9.083333333,7,20,1.666666667,0.666666667,1.333333333,3.666666667
362,03/05/2008,Bolton,Sunderland,76,72,75,70,76,72,0.189769743,0.567290403,0.242939854,1,1.566666667,3.658333333,4.683333333,16,15,1.333333333,0.333333333,1,2
363,03/05/2008,Fulham,Birmingham,76,77,73,72,76,73,0.33868979,0.395568991,0.26574122,1,2.183333333,3.25,2.55,17,19,1.666666667,1.333333333,1,3
364,03/05/2008,Man United,West Ham,89,77,83,76,86,79,0.07517334,0.776539524,0.148287136,1,1.161666667,6.083333333,12,1,10,2,1.333333333,1.666666667,2.333333333
365,03/05/2008,Middlesbrough,Portsmouth,79,79,76,77,78,77,0.281904132,0.453233799,0.264862069,1,1.933333333,3.308333333,3.108333333,14,8,1.333333333,1.333333333,0.333333333,2
366,03/05/2008,Reading,Tottenham,79,84,74,79,74,80,0.315862801,0.420383744,0.263753455,2,2.06,3.283333333,2.741666667,18,11,0,1,1,0.666666667
367,04/05/2008,Arsenal,Everton,84,79,81,79,83,80,0.204450626,0.542420028,0.253129346,1,1.633333333,3.5,4.333333333,3,5,3,0.666666667,0.666666667,1.333333333
368,04/05/2008,Liverpool,Man City,85,78,82,76,83,75,0.215585179,0.528732882,0.255681939,1,1.668333333,3.45,4.091666667,4,9,1.666666667,0.666666667,1.666666667,1.666666667
369,05/05/2008,Newcastle,Chelsea,82,87,76,83,76,84,0.634915393,0.146752899,0.218331708,2,5.566666667,3.741666667,1.286666667,12,2,1.333333333,1.333333333,1.666666667,0.333333333
370,11/05/2008,Birmingham,Blackburn,77,82,72,76,73,79,0.295691935,0.447560922,0.256747143,1,1.96,3.416666667,2.966666667,19,7,1,3,1.666666667,0.666666667
371,11/05/2008,Chelsea,Bolton,87,76,83,75,84,76,0.065836776,0.800066234,0.134096991,X,1.138333333,6.791666667,13.83333333,2,16,1.666666667,0.666666667,1.333333333,0.666666667
372,11/05/2008,Derby,Reading,74,79,68,74,67,74,0.636235405,0.152419011,0.211345584,2,5.35,3.858333333,1.281666667,20,18,1,4.333333333,1.333333333,0.333333333
373,11/05/2008,Everton,Newcastle,79,82,79,76,80,76,0.232788721,0.495304453,0.271906826,1,1.775,3.233333333,3.776666667,5,12,1.666666667,1.333333333,1,2.333333333
374,11/05/2008,Middlesbrough,Man City,79,78,76,76,78,75,0.294038548,0.430300314,0.275661139,1,2.05,3.2,3,13,9,4,1.333333333,1,4
375,11/05/2008,Portsmouth,Fulham,79,76,77,73,77,76,0.496818854,0.256584927,0.246596219,2,3.291666667,3.425,1.7,8,17,0,1.333333333,2,0.666666667
376,11/05/2008,Sunderland,Arsenal,72,84,70,81,72,83,0.558291409,0.199103126,0.242605464,2,4.173333333,3.425,1.488333333,15,3,1,1.666666667,2.666666667,0.666666667
377,11/05/2008,Tottenham,Liverpool,84,85,79,82,80,83,0.395633549,0.338452137,0.265914314,2,2.56,3.258333333,2.19,11,4,0.666666667,1,1.666666667,0.666666667
378,11/05/2008,West Ham,Aston Villa,77,76,76,72,79,80,0.464336954,0.278091912,0.257571135,X,3.033333333,3.275,1.816666667,10,6,1.666666667,2.666666667,1.333333333,2
379,11/05/2008,Wigan,Man United,73,89,72,83,73,86,0.79770426,0.06489432,0.13740142,2,12.33333333,5.825,1.003333333,14,1,0.666666667,0.666666667,2.333333333,1
