,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
24,Bayern Munich,Dortmund,Hertha,Schalke 04,Mainz,M'gladbach,Wolfsburg,Leverkusen,Ingolstadt,Hamburg,Stuttgart,FC Koln,Werder Bremen,Augsburg,Darmstadt,Ein Frankfurt,Hoffenheim,Hannover
25,Bayern Munich,Dortmund,Hertha,M'gladbach,Schalke 04,Mainz,Leverkusen,Wolfsburg,FC Koln,Ingolstadt,Stuttgart,Hamburg,Augsburg,Darmstadt,Werder Bremen,Ein Frankfurt,Hoffenheim,Hannover
26,Bayern Munich,Dortmund,Hertha,Schalke 04,M'gladbach,Leverkusen,Mainz,Wolfsburg,FC Koln,Ingolstadt,Stuttgart,Hamburg,Darmstadt,Werder Bremen,Augsburg,Hoffenheim,Ein Frankfurt,Hannover
27,Bayern Munich,Dortmund,Hertha,M'gladbach,Leverkusen,Mainz,Schalke 04,Wolfsburg,Ingolstadt,Hamburg,FC Koln,Stuttgart,Darmstadt,Hoffenheim,Werder Bremen,Augsburg,Ein Frankfurt,Hannover
28,Bayern Munich,Dortmund,Hertha,Leverkusen,M'gladbach,Mainz,Schalke 04,Wolfsburg,Ingolstadt,Hamburg,FC Koln,Stuttgart,Darmstadt,Hoffenheim,Augsburg,Werder Bremen,Ein Frankfurt,Hannover
29,Bayern Munich,Dortmund,Leverkusen,Hertha,M'gladbach,Mainz,Schalke 04,Wolfsburg,Ingolstadt,FC Koln,Darmstadt,Hamburg,Hoffenheim,Augsburg,Stuttgart,Werder Bremen,Ein Frankfurt,Hannover
30,Bayern Munich,Dortmund,Leverkusen,Hertha,M'gladbach,Mainz,Schalke 04,FC Koln,Ingolstadt,Wolfsburg,Hamburg,Augsburg,Darmstadt,Hoffenheim,Stuttgart,Werder Bremen,Ein Frankfurt,Hannover
31,Bayern Munich,Dortmund,Leverkusen,M'gladbach,Hertha,Schalke 04,Mainz,FC Koln,Ingolstadt,Wolfsburg,Hamburg,Augsburg,Hoffenheim,Darmstadt,Werder Bremen,Ein Frankfurt,Stuttgart,Hannover
32,Bayern Munich,Dortmund,Leverkusen,M'gladbach,Mainz,Hertha,Schalke 04,Wolfsburg,FC Koln,Ingolstadt,Augsburg,Hamburg,Darmstadt,Hoffenheim,Ein Frankfurt,Werder Bremen,Stuttgart,Hannover
33,Bayern Munich,Dortmund,Leverkusen,M'gladbach,Schalke 04,Mainz,Hertha,Wolfsburg,FC Koln,Hamburg,Ingolstadt,Augsburg,Werder Bremen,Darmstadt,Hoffenheim,Ein Frankfurt,Stuttgart,Hannover
