,Bayern Munich scored,Bayern Munich received,Bielefeld scored,Bielefeld received,Duisburg scored,Duisburg received,Karlsruhe scored,Karlsruhe received,Ein Frankfurt scored,Ein Frankfurt received,Hamburg scored,Hamburg received,Schalke 04 scored,Schalke 04 received,Stuttgart scored,Stuttgart received,Bochum scored,Bochum received,Werder Bremen scored,Werder Bremen received,Leverkusen scored,Leverkusen received,Cottbus scored,Cottbus received,Hannover scored,Hannover received,Hertha scored,Hertha received,Dortmund scored,Dortmund received,Wolfsburg scored,Wolfsburg received,Nurnberg scored,Nurnberg received,Hansa Rostock scored,Hansa Rostock received
11,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,1.0,1.3333333333333333,2.0,2.3333333333333335,1.6666666666666667,1.0,2.0,1.0,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,2.6666666666666665,2.6666666666666665,2.0,1.6666666666666667,0.3333333333333333,0.6666666666666666
12,0.3333333333333333,1.0,1.3333333333333333,2.0,0.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.0,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,2.6666666666666665,0.6666666666666666,2.3333333333333335,1.0,1.0
13,1.0,1.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,3.3333333333333335,1.0,2.3333333333333335,0.0,3.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,1.0,1.3333333333333333,1.0,1.6666666666666667
14,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.3333333333333333,3.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,2.0,1.0,1.3333333333333333,1.0,2.3333333333333335
15,1.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,0.6666666666666666,2.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,3.3333333333333335,0.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,2.0,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.0,2.6666666666666665
16,0.3333333333333333,0.0,1.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,3.3333333333333335,2.3333333333333335,2.6666666666666665,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.6666666666666665,2.6666666666666665,0.3333333333333333,1.6666666666666667,2.6666666666666665,2.0,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,2.0
17,0.6666666666666666,0.3333333333333333,1.0,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,1.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,3.0,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.3333333333333335,1.3333333333333333,2.0,3.0,0.3333333333333333,1.6666666666666667,3.0,2.6666666666666665,2.0,1.0,1.0,1.6666666666666667,1.0,1.6666666666666667
18,1.0,0.6666666666666666,1.0,1.0,1.3333333333333333,2.0,1.6666666666666667,1.0,2.0,0.3333333333333333,1.0,1.0,3.0,1.3333333333333333,0.6666666666666666,3.0,1.6666666666666667,2.0,2.3333333333333335,1.6666666666666667,2.0,2.6666666666666665,3.3333333333333335,2.3333333333333335,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0
19,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.0,2.6666666666666665,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.6666666666666667,3.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,2.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,2.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,1.0
20,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,2.0,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666
21,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,2.0,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666
22,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,2.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.3333333333333335,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
23,1.0,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666
24,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,3.6666666666666665,1.6666666666666667,1.0,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.0,1.0,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667
25,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.0,2.0,0.3333333333333333,1.6666666666666667
26,2.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,2.0,2.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.0,0.3333333333333333,2.0
27,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,3.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0
28,3.6666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,2.6666666666666665,0.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,1.0,1.3333333333333333,3.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,1.0,3.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333
29,4.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,2.0,0.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,1.0,2.0,2.3333333333333335,1.3333333333333333,1.0,1.0,0.6666666666666666,3.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667
30,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.0,2.6666666666666665,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,2.6666666666666665,2.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335
31,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.6666666666666665,1.0,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.3333333333333333,2.0,2.0,1.0,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,2.0,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665
32,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,2.3333333333333335,1.0,2.6666666666666665,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,2.6666666666666665,1.0,2.0,3.0,0.3333333333333333,1.6666666666666667,2.0,1.0,1.0,1.6666666666666667,2.3333333333333335,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.6666666666666665
33,3.0,1.0,1.3333333333333333,2.0,1.3333333333333333,3.0,0.6666666666666666,3.6666666666666665,2.0,2.0,2.3333333333333335,1.0,2.0,0.0,1.3333333333333333,3.0,1.3333333333333333,2.0,2.6666666666666665,0.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665,2.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.6666666666666665,3.6666666666666665,1.3333333333333333,0.6666666666666666,1.0,1.0,2.0
