,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
10,Twente,PSV Eindhoven,Ajax,Feyenoord,Utrecht,Heracles,NAC Breda,AZ Alkmaar,Sparta Rotterdam,Den Haag,Nijmegen,Vitesse,Willem II,VVV Venlo,Groningen,Roda,Heerenveen,Waalwijk
11,Twente,PSV Eindhoven,Ajax,Feyenoord,Utrecht,Heracles,AZ Alkmaar,NAC Breda,Sparta Rotterdam,Willem II,Den Haag,VVV Venlo,Nijmegen,Vitesse,Heerenveen,Groningen,Roda,Waalwijk
12,Twente,PSV Eindhoven,Ajax,Feyenoord,Utrecht,NAC Breda,Heracles,AZ Alkmaar,Sparta Rotterdam,Vitesse,Heerenveen,Groningen,Willem II,Roda,Den Haag,VVV Venlo,Nijmegen,Waalwijk
13,Twente,PSV Eindhoven,Ajax,Feyenoord,Utrecht,AZ Alkmaar,NAC Breda,Heracles,Sparta Rotterdam,VVV Venlo,Vitesse,Willem II,Heerenveen,Groningen,Den Haag,Roda,Nijmegen,Waalwijk
14,Twente,PSV Eindhoven,Ajax,Feyenoord,Utrecht,AZ Alkmaar,Heracles,NAC Breda,Heerenveen,Sparta Rotterdam,VVV Venlo,Groningen,Willem II,Vitesse,Nijmegen,Den Haag,Roda,Waalwijk
15,Twente,PSV Eindhoven,Ajax,Feyenoord,Utrecht,Heracles,AZ Alkmaar,NAC Breda,Sparta Rotterdam,VVV Venlo,Vitesse,Heerenveen,Groningen,Willem II,Den Haag,Roda,Nijmegen,Waalwijk
16,Twente,PSV Eindhoven,Ajax,Feyenoord,Utrecht,Heracles,AZ Alkmaar,NAC Breda,VVV Venlo,Vitesse,Sparta Rotterdam,Groningen,Roda,Heerenveen,Willem II,Den Haag,Nijmegen,Waalwijk
17,PSV Eindhoven,Twente,Ajax,Feyenoord,Heracles,Utrecht,AZ Alkmaar,NAC Breda,VVV Venlo,Groningen,Vitesse,Sparta Rotterdam,Roda,Heerenveen,Nijmegen,Willem II,Den Haag,Waalwijk
18,PSV Eindhoven,Twente,Ajax,Feyenoord,Heracles,Utrecht,AZ Alkmaar,NAC Breda,VVV Venlo,Groningen,Vitesse,Roda,Heerenveen,Sparta Rotterdam,Nijmegen,Den Haag,Willem II,Waalwijk
19,PSV Eindhoven,Twente,Ajax,Feyenoord,Heracles,Utrecht,NAC Breda,AZ Alkmaar,Groningen,Vitesse,VVV Venlo,Roda,Heerenveen,Nijmegen,Sparta Rotterdam,Den Haag,Willem II,Waalwijk
20,PSV Eindhoven,Twente,Ajax,Feyenoord,Heracles,Utrecht,NAC Breda,AZ Alkmaar,Groningen,VVV Venlo,Vitesse,Nijmegen,Roda,Heerenveen,Sparta Rotterdam,Den Haag,Willem II,Waalwijk
21,PSV Eindhoven,Twente,Ajax,Feyenoord,Heracles,NAC Breda,AZ Alkmaar,Utrecht,VVV Venlo,Groningen,Nijmegen,Vitesse,Roda,Heerenveen,Sparta Rotterdam,Den Haag,Willem II,Waalwijk
22,PSV Eindhoven,Twente,Ajax,Feyenoord,Heracles,AZ Alkmaar,Utrecht,NAC Breda,Groningen,Nijmegen,VVV Venlo,Vitesse,Roda,Heerenveen,Sparta Rotterdam,Den Haag,Willem II,Waalwijk
23,PSV Eindhoven,Twente,Ajax,Feyenoord,AZ Alkmaar,Utrecht,Heracles,Groningen,NAC Breda,VVV Venlo,Nijmegen,Roda,Heerenveen,Sparta Rotterdam,Vitesse,Den Haag,Willem II,Waalwijk
24,PSV Eindhoven,Twente,Ajax,Feyenoord,AZ Alkmaar,Heracles,Utrecht,NAC Breda,Groningen,Roda,VVV Venlo,Nijmegen,Heerenveen,Sparta Rotterdam,Vitesse,Den Haag,Willem II,Waalwijk
25,Twente,PSV Eindhoven,Ajax,Feyenoord,AZ Alkmaar,Heracles,Utrecht,NAC Breda,Groningen,Roda,VVV Venlo,Nijmegen,Heerenveen,Sparta Rotterdam,Vitesse,Den Haag,Willem II,Waalwijk
26,Twente,PSV Eindhoven,Ajax,Feyenoord,AZ Alkmaar,Heracles,Utrecht,Groningen,NAC Breda,Roda,Heerenveen,VVV Venlo,Nijmegen,Sparta Rotterdam,Vitesse,Willem II,Den Haag,Waalwijk
27,Twente,Ajax,PSV Eindhoven,Feyenoord,AZ Alkmaar,Heracles,Utrecht,Groningen,NAC Breda,Roda,Heerenveen,VVV Venlo,Nijmegen,Sparta Rotterdam,Den Haag,Vitesse,Willem II,Waalwijk
28,Twente,Ajax,PSV Eindhoven,Feyenoord,AZ Alkmaar,Utrecht,Heracles,Groningen,NAC Breda,Roda,Heerenveen,VVV Venlo,Nijmegen,Vitesse,Sparta Rotterdam,Den Haag,Willem II,Waalwijk
29,Twente,Ajax,PSV Eindhoven,Feyenoord,AZ Alkmaar,Heracles,Utrecht,Groningen,NAC Breda,Roda,Heerenveen,Vitesse,VVV Venlo,Nijmegen,Sparta Rotterdam,Den Haag,Willem II,Waalwijk
30,Twente,Ajax,PSV Eindhoven,Feyenoord,AZ Alkmaar,Heracles,Utrecht,Groningen,NAC Breda,Roda,Heerenveen,Nijmegen,Vitesse,VVV Venlo,Den Haag,Sparta Rotterdam,Willem II,Waalwijk
31,Twente,Ajax,PSV Eindhoven,Feyenoord,AZ Alkmaar,Heracles,Utrecht,Groningen,NAC Breda,Roda,Heerenveen,Nijmegen,Vitesse,VVV Venlo,Den Haag,Sparta Rotterdam,Willem II,Waalwijk
32,Twente,Ajax,PSV Eindhoven,AZ Alkmaar,Feyenoord,Heracles,Utrecht,Groningen,NAC Breda,Roda,Heerenveen,Nijmegen,VVV Venlo,Vitesse,Den Haag,Sparta Rotterdam,Willem II,Waalwijk
33,Twente,Ajax,PSV Eindhoven,Feyenoord,AZ Alkmaar,Heracles,Utrecht,Groningen,Roda,NAC Breda,Heerenveen,VVV Venlo,Nijmegen,Vitesse,Den Haag,Sparta Rotterdam,Willem II,Waalwijk
