,Willem II scored,Willem II received,Ajax scored,Ajax received,Twente scored,Twente received,Feyenoord scored,Feyenoord received,Heracles scored,Heracles received,NAC Breda scored,NAC Breda received,Utrecht scored,Utrecht received,PSV Eindhoven scored,PSV Eindhoven received,Roda JC scored,Roda JC received,Heerenveen scored,Heerenveen received,AZ Alkmaar scored,AZ Alkmaar received,Den Haag scored,Den Haag received,Vitesse scored,Vitesse received,Groningen scored,Groningen received,Nijmegen scored,Nijmegen received,Sparta scored,Sparta received,VVV Venlo scored,VVV Venlo received,Waalwijk scored,Waalwijk received
10,1.6666666666666667,2.0,3.3333333333333335,1.3333333333333333,3.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.0,1.6666666666666667
11,1.6666666666666667,1.6666666666666667,4.333333333333333,1.0,3.0,1.0,1.0,2.3333333333333335,2.0,0.3333333333333333,2.0,0.3333333333333333,1.0,1.3333333333333333,2.0,0.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.0,2.3333333333333335,0.0,2.3333333333333335,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.0,0.6666666666666666,1.0,0.0,1.0
12,1.6666666666666667,1.6666666666666667,3.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,2.0,2.0,1.6666666666666667,2.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,3.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.3333333333333333,1.6666666666666667,1.0,3.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,2.0,0.0,2.3333333333333335,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666
13,0.6666666666666666,1.6666666666666667,3.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,3.0,2.6666666666666665,1.3333333333333333,1.0,2.0,3.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.0,1.0,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,2.0,1.0,2.3333333333333335,2.0,1.0,1.3333333333333333,0.6666666666666666
14,0.6666666666666666,2.6666666666666665,3.3333333333333335,1.0,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,3.3333333333333335,2.6666666666666665,2.0,1.6666666666666667,1.3333333333333333,4.0,1.0,2.0,2.6666666666666665,2.3333333333333335,2.6666666666666665,2.3333333333333335,1.0,0.6666666666666666,2.6666666666666665,1.0,2.0,2.3333333333333335,2.0,1.6666666666666667,2.0,1.0,3.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333
15,1.0,2.0,3.3333333333333335,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,2.3333333333333335,2.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,3.0,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.6666666666666667,3.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,2.6666666666666665,2.6666666666666665,3.0,1.3333333333333333,3.3333333333333335,2.3333333333333335,1.0,1.3333333333333333,2.0
16,1.0,2.6666666666666665,2.6666666666666665,1.0,3.3333333333333335,1.6666666666666667,2.3333333333333335,0.3333333333333333,3.3333333333333335,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.0,2.0,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,2.0,1.0,1.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.6666666666666665,2.3333333333333335,2.3333333333333335,1.6666666666666667,3.0,2.0,3.0,1.6666666666666667,1.0,0.3333333333333333,2.6666666666666665
17,0.6666666666666666,2.0,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,2.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.6666666666666667,3.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0
18,1.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,1.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667
19,1.3333333333333333,2.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,1.0,1.6666666666666667,2.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333
20,1.6666666666666667,2.3333333333333335,2.0,0.3333333333333333,1.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0,2.0,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333
21,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333
22,0.6666666666666666,2.3333333333333335,3.0,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333
23,0.3333333333333333,2.0,3.0,0.0,1.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.6666666666666665,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667
24,0.6666666666666666,1.6666666666666667,3.3333333333333335,0.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665,1.0,2.0,1.3333333333333333,0.3333333333333333,3.0,2.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,1.0,3.0
25,1.3333333333333333,1.6666666666666667,3.6666666666666665,0.0,1.3333333333333333,0.3333333333333333,3.0,2.0,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,2.0,1.3333333333333333,2.3333333333333335,3.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,1.0,2.0,1.3333333333333333,2.0,0.6666666666666666,2.6666666666666665
26,2.3333333333333335,1.6666666666666667,3.6666666666666665,0.3333333333333333,2.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.3333333333333335,2.0,1.6666666666666667,1.0,2.0,4.333333333333333,1.0,1.0,2.0,0.3333333333333333,1.6666666666666667,2.0,1.0,0.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.0,4.0
27,1.6666666666666667,2.3333333333333335,4.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.0,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,3.6666666666666665,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,1.0,4.0
28,1.3333333333333333,2.0,4.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,2.0,1.3333333333333333,1.0,2.0,2.0,0.0,2.0,2.3333333333333335,2.0,1.0,2.3333333333333335,1.6666666666666667,3.3333333333333335,1.3333333333333333,0.3333333333333333,2.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,2.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,4.333333333333333
29,0.3333333333333333,2.0,3.0,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,2.0,1.0,3.0,1.3333333333333333,3.3333333333333335,2.0,2.0,0.6666666666666666,0.0,1.3333333333333333,2.0,1.0,0.3333333333333333,2.0,0.3333333333333333,2.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,0.6666666666666666,4.0
30,0.3333333333333333,2.3333333333333335,3.6666666666666665,0.0,2.3333333333333335,0.0,0.0,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,3.0,1.3333333333333333,2.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,2.0,0.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,4.333333333333333,1.6666666666666667,2.6666666666666665
31,0.0,2.3333333333333335,3.3333333333333335,0.0,1.3333333333333333,0.3333333333333333,1.0,0.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,3.0,1.3333333333333333,2.0,1.6666666666666667,1.0,0.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,4.333333333333333,2.0,3.3333333333333335
32,0.0,3.0,4.333333333333333,0.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,3.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,1.0,1.3333333333333333,3.3333333333333335,2.0,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,3.6666666666666665,1.6666666666666667,3.0
33,0.6666666666666666,2.6666666666666665,3.3333333333333335,0.3333333333333333,1.3333333333333333,0.3333333333333333,3.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,0.3333333333333333,1.0,2.0,1.0,2.0,1.3333333333333333,4.0,2.0,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.3333333333333333,2.6666666666666665,2.3333333333333335,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.3333333333333333,3.0,2.0,1.6666666666666667,0.6666666666666666,3.3333333333333335
