,Monaco scored,Monaco received,Bastia scored,Bastia received,Reims scored,Reims received,Toulouse scored,Toulouse received,Nantes scored,Nantes received,Paris SG scored,Paris SG received,Caen scored,Caen received,Lorient scored,Lorient received,Lyon scored,Lyon received,St Etienne scored,St Etienne received,Bordeaux scored,Bordeaux received,Nice scored,Nice received,Rennes scored,Rennes received,Guingamp scored,Guingamp received,Lille scored,Lille received,Marseille scored,Marseille received,Montpellier scored,Montpellier received,Angers scored,Angers received,Troyes scored,Troyes received,Ajaccio GFCO scored,Ajaccio GFCO received
10,1.0,0.6666666666666666,0.0,1.6666666666666667,0.0,1.0,1.0,2.3333333333333335,2.3333333333333335,0.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,1.0,1.0,2.0,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667
11,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667,1.6666666666666667,1.0
12,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,2.0,0.3333333333333333,3.0,1.0,1.0,3.3333333333333335,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,1.0,0.3333333333333333,2.0,2.3333333333333335,0.6666666666666666
13,1.0,1.0,1.0,1.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,2.0,1.0,0.0,1.0,0.6666666666666666,2.0,2.0,0.6666666666666666
14,1.6666666666666667,2.0,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.0,3.6666666666666665,0.6666666666666666,2.0,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,2.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,3.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,3.0,1.6666666666666667,1.0
15,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.0,1.0,1.0,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.0,2.0,1.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666
16,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,2.0,1.0,1.0,2.0,1.6666666666666667,2.0,2.0,1.3333333333333333,0.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666
17,1.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,1.0,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666
18,1.0,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,3.6666666666666665,0.3333333333333333,0.6666666666666666,2.0,1.0,1.6666666666666667,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0
19,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,2.0,1.6666666666666667,1.0,1.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,2.0,2.6666666666666665,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333
20,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,1.0,2.0,0.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,2.6666666666666665,2.0,1.6666666666666667
21,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,2.0,1.0,2.0,2.0,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.0,2.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,3.0,1.3333333333333333,1.6666666666666667
22,2.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,2.3333333333333335
23,2.0,1.0,0.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,2.0,1.0,3.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,1.6666666666666667,1.0,1.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,1.0,2.0,0.3333333333333333,2.6666666666666665
24,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.0,0.3333333333333333,2.0,2.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,2.3333333333333335,0.3333333333333333,2.3333333333333335
25,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.0,2.0,3.3333333333333335,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,2.0,1.0,2.6666666666666665,1.0,2.0
26,1.6666666666666667,0.6666666666666666,1.0,0.0,1.0,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,2.0,2.0,2.0,2.3333333333333335,0.6666666666666666,2.0,1.0,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,2.0,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333
27,1.3333333333333333,0.6666666666666666,1.0,0.0,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.0,1.0,1.0,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,1.0,1.0,0.6666666666666666,2.3333333333333335,3.3333333333333335,0.3333333333333333,1.0,1.0,1.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667
28,1.6666666666666667,1.0,0.6666666666666666,0.0,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,2.3333333333333335,1.0,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,2.0,1.0,2.0,3.6666666666666665,1.0,1.0,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.0,1.0
29,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.0,1.6666666666666667,2.0,1.0,1.0,1.3333333333333333,3.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,3.0,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,4.0,1.0,0.6666666666666666
30,2.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.0,3.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,3.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,2.3333333333333335,0.3333333333333333,3.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,4.333333333333333,0.6666666666666666,1.3333333333333333
31,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,4.333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,3.0,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,1.0,2.0,2.0,1.3333333333333333,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.3333333333333335,2.0,1.0,0.3333333333333333,4.0,0.3333333333333333,1.6666666666666667
32,1.3333333333333333,2.0,1.0,2.0,1.0,1.6666666666666667,2.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,2.0,1.0,1.0,1.6666666666666667,1.3333333333333333,3.0,2.3333333333333335,0.3333333333333333,2.0,0.0,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.6666666666666665,2.0,1.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,2.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667
33,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,2.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,2.3333333333333335,4.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,0.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,3.6666666666666665,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.0
34,1.3333333333333333,2.0,0.6666666666666666,2.6666666666666665,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.6666666666666667,3.0,0.3333333333333333,0.6666666666666666,3.0,1.0,1.3333333333333333,2.0,1.0,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,2.6666666666666665,1.0,0.6666666666666666,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,2.0,1.6666666666666667,2.0
35,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,1.0,3.6666666666666665,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.0,3.0,1.0,1.0,0.6666666666666666,1.6666666666666667,3.0,2.0,2.6666666666666665
36,1.6666666666666667,3.0,1.0,1.0,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,1.0,0.6666666666666666,0.0,2.0,3.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,3.0,1.0,0.0,0.6666666666666666,1.0,3.0,1.3333333333333333,2.6666666666666665
37,2.0,2.6666666666666665,1.0,0.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,4.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,3.0,2.0,0.0,1.0,2.3333333333333335,1.0,1.6666666666666667,1.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,2.0,0.3333333333333333,2.3333333333333335
