,Inter scored,Inter received,Lazio scored,Lazio received,Napoli scored,Napoli received,Atalanta scored,Atalanta received,Torino scored,Torino received,Juventus scored,Juventus received,Udinese scored,Udinese received,Roma scored,Roma received,Genoa scored,Genoa received,Bologna scored,Bologna received,Spal scored,Spal received,Sassuolo scored,Sassuolo received,Milan scored,Milan received,Sampdoria scored,Sampdoria received,Fiorentina scored,Fiorentina received,Parma scored,Parma received,Cagliari scored,Cagliari received,Brescia scored,Brescia received,Verona scored,Verona received,Lecce scored,Lecce received
10,2.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.6666666666666667,3.0,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,4.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,2.0,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.0,1.0,1.0,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333
11,2.0,1.0,3.3333333333333335,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,2.0,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.0,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,3.3333333333333335,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335
12,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,1.0,3.0,1.3333333333333333,0.3333333333333333,3.0,1.3333333333333333,1.0,2.0,2.6666666666666665
13,2.3333333333333335,0.6666666666666666,3.0,1.0,0.6666666666666666,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,2.0,1.0,0.3333333333333333,1.6666666666666667,2.0,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.0,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,3.6666666666666665,2.3333333333333335,0.0,3.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,2.0
14,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,2.0,2.0,0.6666666666666666,2.0,2.0,0.3333333333333333,1.0,1.3333333333333333,2.0,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.0,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,1.0,1.0,2.6666666666666665,2.3333333333333335,0.3333333333333333,2.0,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333
15,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,2.0,2.0,0.6666666666666666,2.3333333333333335,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.0,2.0,3.0,1.0,1.6666666666666667
16,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.0,1.3333333333333333,2.0,2.0,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.3333333333333335,2.0,1.0,1.6666666666666667,1.0,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.0,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,2.6666666666666665
17,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,3.6666666666666665,0.6666666666666666,2.0,1.6666666666666667,3.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,2.0,1.3333333333333333,1.0,2.0,0.6666666666666666,1.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,2.0,1.0,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335
18,2.6666666666666665,0.6666666666666666,1.0,0.3333333333333333,1.0,1.6666666666666667,3.6666666666666665,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.0,1.0,1.0,1.6666666666666667,1.0,2.0,0.3333333333333333,2.6666666666666665,1.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0
19,1.6666666666666667,1.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,2.0,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.0,2.0,1.6666666666666667,0.6666666666666666,2.0,2.0,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.3333333333333333,3.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333
20,1.0,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,3.0,1.0,0.6666666666666666,3.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,2.0,2.0,1.0,0.0,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.0,2.6666666666666665,2.0,0.6666666666666666,0.3333333333333333,2.0
21,1.3333333333333333,0.6666666666666666,3.6666666666666665,1.0,2.0,1.6666666666666667,3.3333333333333335,1.3333333333333333,0.3333333333333333,4.333333333333333,2.0,1.0,0.6666666666666666,2.3333333333333335,2.0,2.0,1.0,1.6666666666666667,2.0,1.0,1.3333333333333333,3.0,2.0,1.0,1.6666666666666667,1.0,1.0,3.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333
22,2.3333333333333335,1.0,2.3333333333333335,0.6666666666666666,2.6666666666666665,2.0,3.6666666666666665,1.0,0.3333333333333333,4.666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,3.3333333333333335,2.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,1.6666666666666667
23,2.3333333333333335,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,2.0,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,3.0,2.0,0.6666666666666666,1.6666666666666667,2.0,1.0,3.0,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,3.3333333333333335,2.0,2.0,1.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,3.0,1.0
24,2.3333333333333335,1.6666666666666667,2.0,1.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.0,1.0,1.3333333333333333,2.0,1.0,2.0,1.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335
25,1.0,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,4.333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,2.6666666666666665,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.0,1.0,1.3333333333333333,4.0
26,1.6666666666666667,2.0,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,4.666666666666667,1.6666666666666667,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.3333333333333335,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.3333333333333335,2.3333333333333335,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,2.0,0.6666666666666666,2.0,1.0,1.6666666666666667,1.0,5.0
27,1.6666666666666667,2.0,2.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,4.333333333333333,2.0,1.3333333333333333,2.0,2.6666666666666665,0.0,0.6666666666666666,1.3333333333333333,2.0,2.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,3.0,2.0,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0,1.0,2.0,1.3333333333333333,2.3333333333333335,1.0,5.0
28,3.6666666666666665,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.0,3.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,3.0,1.0,1.3333333333333333,1.0,2.0,3.0,2.3333333333333335,2.6666666666666665,1.0,1.3333333333333333,1.6666666666666667,1.0,2.0,2.3333333333333335,2.0,2.0,1.0,1.0,3.0,2.0,2.3333333333333335,0.6666666666666666,3.3333333333333335
29,3.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,3.3333333333333335,3.6666666666666665,0.6666666666666666,2.0,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,1.0,2.6666666666666665,3.3333333333333335,2.0,2.3333333333333335,0.6666666666666666,2.0,1.0,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.0,2.3333333333333335,1.0,3.3333333333333335
30,3.0,1.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,2.3333333333333335,3.0,2.0,2.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,3.0,1.3333333333333333,3.0,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,3.0,1.6666666666666667,2.0,1.6666666666666667,2.3333333333333335
31,2.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.0,1.6666666666666667,2.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,3.0,1.3333333333333333,2.0,1.0,1.0,0.6666666666666666,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,2.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667
32,3.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,3.3333333333333335,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,3.0,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.0,3.0,2.3333333333333335,1.6666666666666667,3.0,1.6666666666666667,2.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.0,1.0,1.0,4.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333
33,3.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,3.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,2.6666666666666665,2.0,1.6666666666666667,3.3333333333333335,1.3333333333333333,3.0,1.0,2.0,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.3333333333333333,3.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667
34,2.0,0.6666666666666666,1.0,1.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,1.0,2.0,2.0,1.0,1.0,3.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,4.0,1.6666666666666667,2.0,3.3333333333333335,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.0,1.6666666666666667,3.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,2.0
35,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,3.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.0,3.0,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.0,1.3333333333333333,2.0,1.0,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,1.0,2.3333333333333335,2.0,2.0
36,1.6666666666666667,0.0,3.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.0,3.6666666666666665,1.3333333333333333,0.6666666666666666,3.0,1.0,2.3333333333333335,0.6666666666666666,3.3333333333333335,2.0,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.0,2.3333333333333335,1.6666666666666667
37,2.3333333333333335,0.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.0,2.3333333333333335,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.6666666666666665
