,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
20,Bayern Munich,Hamburg,Werder Bremen,Schalke 04,Hertha,Hannover,Dortmund,Stuttgart,M'gladbach,Leverkusen,Ein Frankfurt,Bielefeld,Wolfsburg,Mainz,Nurnberg,Duisburg,Kaiserslautern,FC Koln
21,Bayern Munich,Hamburg,Werder Bremen,Schalke 04,Hannover,Stuttgart,Hertha,M'gladbach,Dortmund,Leverkusen,Ein Frankfurt,Bielefeld,Wolfsburg,Nurnberg,Mainz,Kaiserslautern,Duisburg,FC Koln
22,Bayern Munich,Werder Bremen,Hamburg,Schalke 04,Stuttgart,Leverkusen,Hannover,Hertha,M'gladbach,Dortmund,Bielefeld,Ein Frankfurt,Wolfsburg,Kaiserslautern,Nurnberg,Mainz,Duisburg,FC Koln
23,Bayern Munich,Werder Bremen,Hamburg,Schalke 04,Stuttgart,M'gladbach,Leverkusen,Hannover,Dortmund,Hertha,Bielefeld,Ein Frankfurt,Wolfsburg,Nurnberg,Kaiserslautern,Mainz,Duisburg,FC Koln
24,Bayern Munich,Hamburg,Schalke 04,Werder Bremen,Stuttgart,Hertha,M'gladbach,Leverkusen,Hannover,Dortmund,Bielefeld,Nurnberg,Wolfsburg,Ein Frankfurt,Mainz,Kaiserslautern,Duisburg,FC Koln
25,Bayern Munich,Hamburg,Schalke 04,Werder Bremen,Stuttgart,Hertha,Hannover,Dortmund,M'gladbach,Leverkusen,Nurnberg,Bielefeld,Ein Frankfurt,Mainz,Wolfsburg,Kaiserslautern,Duisburg,FC Koln
26,Bayern Munich,Hamburg,Werder Bremen,Schalke 04,Hertha,Dortmund,Stuttgart,Leverkusen,Hannover,M'gladbach,Nurnberg,Bielefeld,Ein Frankfurt,Mainz,Wolfsburg,Kaiserslautern,Duisburg,FC Koln
27,Bayern Munich,Hamburg,Werder Bremen,Schalke 04,Hertha,Leverkusen,Dortmund,M'gladbach,Stuttgart,Hannover,Nurnberg,Bielefeld,Ein Frankfurt,Wolfsburg,Mainz,Kaiserslautern,Duisburg,FC Koln
28,Bayern Munich,Hamburg,Werder Bremen,Schalke 04,Hertha,Leverkusen,Stuttgart,Dortmund,M'gladbach,Bielefeld,Hannover,Nurnberg,Ein Frankfurt,Mainz,Wolfsburg,Kaiserslautern,FC Koln,Duisburg
29,Bayern Munich,Hamburg,Werder Bremen,Schalke 04,Leverkusen,Hertha,Stuttgart,Dortmund,Nurnberg,M'gladbach,Bielefeld,Hannover,Ein Frankfurt,Mainz,Wolfsburg,Kaiserslautern,FC Koln,Duisburg
30,Bayern Munich,Hamburg,Werder Bremen,Schalke 04,Leverkusen,Hertha,Dortmund,Stuttgart,M'gladbach,Nurnberg,Bielefeld,Hannover,Ein Frankfurt,Wolfsburg,Mainz,Kaiserslautern,FC Koln,Duisburg
31,Bayern Munich,Hamburg,Werder Bremen,Schalke 04,Leverkusen,Hertha,Dortmund,Stuttgart,Nurnberg,M'gladbach,Bielefeld,Hannover,Ein Frankfurt,Mainz,Wolfsburg,Kaiserslautern,FC Koln,Duisburg
32,Bayern Munich,Hamburg,Werder Bremen,Schalke 04,Leverkusen,Hertha,Dortmund,Stuttgart,Nurnberg,M'gladbach,Mainz,Hannover,Bielefeld,Ein Frankfurt,Wolfsburg,Kaiserslautern,FC Koln,Duisburg
33,Bayern Munich,Werder Bremen,Hamburg,Schalke 04,Leverkusen,Hertha,Dortmund,Nurnberg,Stuttgart,M'gladbach,Mainz,Hannover,Bielefeld,Ein Frankfurt,Wolfsburg,Kaiserslautern,FC Koln,Duisburg
