,Werder Bremen scored,Werder Bremen received,Leverkusen scored,Leverkusen received,Bayern Munich scored,Bayern Munich received,Hamburg scored,Hamburg received,Schalke 04 scored,Schalke 04 received,FC Koln scored,FC Koln received,Dortmund scored,Dortmund received,Hannover scored,Hannover received,Hertha scored,Hertha received,Wolfsburg scored,Wolfsburg received,Duisburg scored,Duisburg received,Stuttgart scored,Stuttgart received,Kaiserslautern scored,Kaiserslautern received,Mainz scored,Mainz received,Bielefeld scored,Bielefeld received,Ein Frankfurt scored,Ein Frankfurt received,Nurnberg scored,Nurnberg received,M'gladbach scored,M'gladbach received
10,3.3333333333333335,1.0,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,4.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,3.0,2.6666666666666665,1.6666666666666667,3.3333333333333335,1.0,2.6666666666666665,2.3333333333333335,1.6666666666666667,4.333333333333333,2.0,1.3333333333333333
11,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,1.3333333333333333,1.0,2.0,3.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,3.0,2.3333333333333335,2.0,2.3333333333333335,2.0,3.3333333333333335,2.3333333333333335,1.0,2.6666666666666665,1.6666666666666667,1.0
12,3.6666666666666665,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.0,0.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,2.6666666666666665,2.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.0,2.6666666666666665,2.6666666666666665,1.6666666666666667,1.6666666666666667,2.0,2.0,2.0,1.3333333333333333,2.0,0.6666666666666666,1.0
13,2.6666666666666665,2.0,1.0,1.0,2.3333333333333335,1.0,1.0,0.0,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,3.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.0,1.3333333333333333,1.0,0.6666666666666666,3.6666666666666665,1.6666666666666667,2.0,0.3333333333333333,1.6666666666666667,2.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0
14,3.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,2.0,1.3333333333333333,1.0,3.0,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,3.6666666666666665,0.3333333333333333,1.6666666666666667,1.0,1.0,1.0,3.3333333333333335,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333
15,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,3.0,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333
16,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,2.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,3.3333333333333335,0.3333333333333333,2.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,3.0,0.6666666666666666,1.3333333333333333,1.0,0.0,1.6666666666666667,2.0,2.0,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667
17,2.0,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,3.6666666666666665,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.0,1.3333333333333333,1.0,2.0,2.3333333333333335
18,2.0,1.0,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,2.0,2.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665
19,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.6666666666666667
20,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.6666666666666665,1.0,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0
21,0.3333333333333333,0.6666666666666666,3.6666666666666665,3.0,1.0,0.6666666666666666,1.3333333333333333,1.0,3.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,2.0,1.0,2.0,1.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333
22,1.0,0.6666666666666666,3.3333333333333335,3.0,2.6666666666666665,1.3333333333333333,1.0,1.0,3.6666666666666665,1.6666666666666667,0.0,1.6666666666666667,0.0,0.6666666666666666,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,2.0,0.0,0.3333333333333333,1.6666666666666667,1.0,1.0,1.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,1.0
23,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.0,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666
24,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,1.0,2.0,0.3333333333333333,2.3333333333333335,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,2.6666666666666665,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667
25,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,2.0,0.6666666666666666,0.3333333333333333,1.0,2.0,1.6666666666666667,3.3333333333333335,1.3333333333333333,1.0,1.3333333333333333
26,2.0,2.0,1.0,1.0,2.0,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,2.0,1.0,0.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.6666666666666665,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,0.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.3333333333333335
27,2.3333333333333335,1.0,2.6666666666666665,1.0,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,3.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,2.0,0.3333333333333333,1.0,1.6666666666666667
28,3.0,0.0,3.0,0.6666666666666666,1.6666666666666667,2.0,2.0,1.3333333333333333,1.0,1.6666666666666667,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.6666666666666666,1.0,2.0,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,2.0
29,1.6666666666666667,0.3333333333333333,3.0,1.0,1.3333333333333333,1.6666666666666667,2.0,0.0,0.6666666666666666,1.3333333333333333,2.0,1.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,3.3333333333333335,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,2.0,1.0,1.0,1.6666666666666667
30,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.0
31,2.0,1.3333333333333333,3.0,0.6666666666666666,2.3333333333333335,1.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.3333333333333335,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,3.0,2.0,1.6666666666666667,3.0
32,3.6666666666666665,1.0,3.0,1.0,2.0,1.3333333333333333,1.0,2.0,1.0,0.6666666666666666,1.0,2.6666666666666665,1.6666666666666667,1.0,1.0,1.6666666666666667,2.3333333333333335,3.0,0.6666666666666666,1.6666666666666667,2.0,2.6666666666666665,1.0,2.0,1.3333333333333333,1.0,2.0,0.6666666666666666,0.3333333333333333,2.0,1.6666666666666667,1.0,2.6666666666666665,2.0,2.0,3.0
33,4.333333333333333,1.3333333333333333,3.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,2.0,1.3333333333333333,1.3333333333333333,3.0,2.0,1.6666666666666667,1.6666666666666667,2.0,2.0,3.0,1.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,1.0,3.0,1.0,1.6666666666666667,3.0,1.6666666666666667,2.0,2.3333333333333335
