,Club Brugge scored,Club Brugge received,Anderlecht scored,Anderlecht received,Genk scored,Genk received,Mouscron scored,Mouscron received,Westerlo scored,Westerlo received,Lokeren scored,Lokeren received,FC Brussels scored,FC Brussels received,Germinal scored,Germinal received,Lierse scored,Lierse received,Charleroi scored,Charleroi received,Cercle Brugge scored,Cercle Brugge received,Roeselare scored,Roeselare received,Standard scored,Standard received,Beveren scored,Beveren received,Bergen scored,Bergen received,St Truiden scored,St Truiden received,Waregem scored,Waregem received,Gent scored,Gent received
10,2.6666666666666665,1.6666666666666667,2.0,0.0,3.6666666666666665,0.6666666666666666,2.0,2.0,2.0,2.0,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,2.0,1.0
11,3.0,1.3333333333333333,1.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,1.0,2.3333333333333335,2.0,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,0.0,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,2.0,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333
12,1.3333333333333333,1.0,1.0,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.0,1.3333333333333333,2.0,1.0,1.3333333333333333,0.6666666666666666
13,2.0,0.3333333333333333,2.0,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.6666666666666667,2.0,0.6666666666666666,3.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.6666666666666665,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666
14,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,2.0,1.0,2.3333333333333335,1.0,0.0,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.0,2.0,2.0,0.6666666666666666
15,3.3333333333333335,2.0,1.6666666666666667,1.0,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333
16,2.0,2.0,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.0,1.6666666666666667,0.0,1.3333333333333333,0.3333333333333333,2.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,3.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.0,1.3333333333333333,1.6666666666666667,1.0,0.0,2.6666666666666665,0.3333333333333333
17,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.0,2.3333333333333335,1.0,2.0,0.0,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,3.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.0
18,0.0,0.6666666666666666,3.0,0.6666666666666666,2.6666666666666665,1.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,1.3333333333333333,1.0,2.6666666666666665,1.0,1.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,0.0
19,0.6666666666666666,0.3333333333333333,2.0,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,2.0,1.6666666666666667,1.0,1.0,2.0,1.0,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,3.3333333333333335,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.3333333333333333
20,1.3333333333333333,1.0,2.0,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.0,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,2.0,0.6666666666666666
21,1.3333333333333333,1.0,1.6666666666666667,1.0,2.3333333333333335,1.0,2.0,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,2.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667
22,1.0,1.0,1.6666666666666667,1.3333333333333333,3.0,0.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.0,1.0,2.3333333333333335,2.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.6666666666666667,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.0,1.6666666666666667,1.0,2.3333333333333335
23,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,3.6666666666666665,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.3333333333333333,0.6666666666666666,3.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.6666666666666665,0.6666666666666666,1.3333333333333333,3.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.3333333333333335,2.0
24,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,3.0,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.6666666666666666,3.0,1.0,1.0,0.6666666666666666,1.0,2.0,2.0,2.3333333333333335,1.0
25,2.0,1.6666666666666667,1.3333333333333333,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,2.3333333333333335,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,2.0,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666
26,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.0,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0
27,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,2.0,1.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,1.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.0,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
28,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,2.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,3.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,3.3333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,2.0,2.0,1.0
29,1.0,1.3333333333333333,1.0,0.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,1.0,1.0,2.6666666666666665,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.6666666666666667,3.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.0
30,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.0,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,2.0,2.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.0,2.0,2.0,0.0,1.0,1.3333333333333333,4.333333333333333,2.0,0.6666666666666666,1.0,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,2.0,1.0
31,1.6666666666666667,1.0,4.666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,0.0,1.0,1.0,4.333333333333333,2.0,1.0,1.0,4.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666
32,1.6666666666666667,1.0,6.333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.0,1.0,2.0,1.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.0,1.3333333333333333,1.0,1.3333333333333333,4.333333333333333,1.3333333333333333,1.0,0.3333333333333333,3.3333333333333335,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,1.0,1.6666666666666667,2.0,1.0
33,2.3333333333333335,1.3333333333333333,5.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.0,1.0,2.0,0.6666666666666666,2.0,1.0,2.6666666666666665,2.0,0.3333333333333333,2.3333333333333335,2.6666666666666665,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,3.6666666666666665,0.6666666666666666,1.0,1.0,3.6666666666666665,3.0,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,2.0,1.0,1.0
