,Barcelona scored,Barcelona received,Celta scored,Celta received,Real Madrid scored,Real Madrid received,Villarreal scored,Villarreal received,Malaga scored,Malaga received,Granada scored,Granada received,Eibar scored,Eibar received,Espanol scored,Espanol received,Sevilla scored,Sevilla received,Almeria scored,Almeria received,Valencia scored,Valencia received,Ath Madrid scored,Ath Madrid received,Vallecano scored,Vallecano received,Ath Bilbao scored,Ath Bilbao received,Sociedad scored,Sociedad received,Cordoba scored,Cordoba received,Elche scored,Elche received,Levante scored,Levante received,Getafe scored,Getafe received,La Coruna scored,La Coruna received
10,1.0,1.6666666666666667,1.3333333333333333,0.0,4.0,0.6666666666666666,1.0,2.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,2.0,1.3333333333333333,1.0,4.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666
11,2.3333333333333335,1.0,0.3333333333333333,0.3333333333333333,4.333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,2.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666
12,2.6666666666666665,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.3333333333333335,0.3333333333333333,1.0,0.3333333333333333,1.0,2.0,1.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666
13,3.6666666666666665,0.6666666666666666,0.0,1.6666666666666667,3.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.0,2.0,2.0,1.3333333333333333,3.0,2.3333333333333335,2.0,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.0,1.0
14,2.0,0.3333333333333333,0.0,1.6666666666666667,3.0,0.6666666666666666,2.3333333333333335,0.0,1.0,0.6666666666666666,1.0,2.6666666666666665,2.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.0,0.3333333333333333,1.0,3.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,2.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0
15,3.3333333333333335,0.3333333333333333,0.0,1.6666666666666667,3.0,0.6666666666666666,2.6666666666666665,0.0,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,2.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,3.0,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333
16,1.6666666666666667,0.3333333333333333,0.0,1.0,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,2.3333333333333335,1.0,1.0,2.3333333333333335,0.6666666666666666,2.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0
17,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.0,2.0,1.0,2.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.0
18,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,2.0,2.0,1.3333333333333333,2.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333
19,4.333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,2.3333333333333335,0.0,0.6666666666666666,1.0,2.0,0.6666666666666666,2.0
20,4.333333333333333,0.6666666666666666,0.6666666666666666,1.0,3.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.0,2.0,1.6666666666666667,1.0,2.0,2.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335
21,4.666666666666667,1.3333333333333333,1.0,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,2.0,2.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,1.0,3.3333333333333335,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.0,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.0,1.0
22,4.333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,1.0,0.6666666666666666,2.3333333333333335,1.0,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.0,1.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,1.0
23,3.3333333333333335,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,2.3333333333333335,2.0,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,2.0,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333
24,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,1.0,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,2.0,1.0,0.6666666666666666,0.0,2.0,2.3333333333333335,0.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,3.3333333333333335,1.3333333333333333,1.6666666666666667,0.0,1.3333333333333333
25,3.0,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.0,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,2.3333333333333335,0.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,3.0,1.0,0.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,2.0,2.0,2.0,1.6666666666666667,1.0,2.0
26,3.6666666666666665,0.6666666666666666,1.0,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.0,2.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,3.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,2.0
27,3.3333333333333335,0.6666666666666666,1.0,2.0,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,3.0,1.0,0.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.0
28,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,4.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,4.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,2.0,2.0,0.0,1.3333333333333333,0.0,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333
29,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.6666666666666666,4.0,1.0,0.0,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,3.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,1.6666666666666667,0.3333333333333333,2.0,0.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0
30,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.0,4.666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,4.333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,1.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.0,3.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667
31,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,2.0,1.3333333333333333,1.0,2.0,1.0,1.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667
32,2.0,0.6666666666666666,3.0,1.6666666666666667,3.3333333333333335,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,2.6666666666666665,0.0,2.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.0,1.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,1.6666666666666667
33,3.3333333333333335,0.0,1.3333333333333333,1.3333333333333333,3.3333333333333335,1.0,0.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,2.0,0.3333333333333333,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.0,3.6666666666666665,0.6666666666666666,2.3333333333333335
34,5.333333333333333,0.0,1.6666666666666667,2.0,3.3333333333333335,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,3.3333333333333335,2.0,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3.0,0.6666666666666666,2.0
35,5.333333333333333,0.0,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,1.0,2.3333333333333335,2.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.0,3.6666666666666665,2.0,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,3.3333333333333335,0.6666666666666666,2.0
36,3.6666666666666665,0.0,1.3333333333333333,1.3333333333333333,3.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,2.0,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.0,1.6666666666666667,0.3333333333333333,4.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666
37,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,4.333333333333333,2.0,1.0,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667,0.0,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,2.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,0.6666666666666666,1.0,2.0,1.6666666666666667,2.6666666666666665,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.3333333333333335,1.6666666666666667,1.0
