,Fenerbahce scored,Fenerbahce received,Genclerbirligi scored,Genclerbirligi received,Kayserispor scored,Kayserispor received,Manisaspor scored,Manisaspor received,Ankaraspor scored,Ankaraspor received,Denizlispor scored,Denizlispor received,Galatasaray scored,Galatasaray received,Gaziantepspor scored,Gaziantepspor received,Konyaspor scored,Konyaspor received,Sakaryaspor scored,Sakaryaspor received,Antalyaspor scored,Antalyaspor received,Bursaspor scored,Bursaspor received,Rizespor scored,Rizespor received,Ankaragucu scored,Ankaragucu received,Sivasspor scored,Sivasspor received,Besiktas scored,Besiktas received,Trabzonspor scored,Trabzonspor received,Erciyesspor scored,Erciyesspor received
10,3.0,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,1.3333333333333333,0.3333333333333333,1.0,1.0,1.3333333333333333,0.0,1.0,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,1.0,1.6666666666666667,1.0,3.0
11,3.6666666666666665,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,3.3333333333333335,1.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,1.6666666666666667,1.0,2.6666666666666665
12,2.3333333333333335,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,3.3333333333333335,2.0,1.3333333333333333,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.0,1.0,1.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,2.6666666666666665
13,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.0,3.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333
14,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.0,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.6666666666666666,2.0,1.0,1.6666666666666667,0.0,2.0,0.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666
15,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.0,2.0,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0
16,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,2.0,1.0,0.3333333333333333,0.6666666666666666,2.0,1.0,1.0,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.0
17,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,2.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333
18,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.0,0.0,2.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333
19,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,0.3333333333333333,3.0,2.0,0.0,0.6666666666666666,0.6666666666666666,2.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333
20,1.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,0.0,0.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,3.6666666666666665,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.3333333333333333,1.6666666666666667,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.0,1.0,0.3333333333333333,0.3333333333333333
21,0.6666666666666666,1.0,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,0.0,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,1.0,0.0,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,3.0,1.6666666666666667,0.6666666666666666,0.3333333333333333
22,1.0,1.0,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,1.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,2.0,1.6666666666666667,2.0,3.0,2.0,0.6666666666666666,0.3333333333333333
23,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,2.0,2.0,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,0.0
24,3.0,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,2.3333333333333335,0.3333333333333333,3.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.0,1.0,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.0,0.3333333333333333
25,3.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,3.0,3.3333333333333335,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,2.0,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
26,2.6666666666666665,1.0,1.6666666666666667,3.0,2.6666666666666665,3.0,0.3333333333333333,1.3333333333333333,1.0,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666
27,1.3333333333333333,1.0,1.3333333333333333,3.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,2.0,0.3333333333333333,0.6666666666666666
28,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,3.6666666666666665,2.6666666666666665,0.6666666666666666,0.6666666666666666
29,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.0,1.6666666666666667,1.0,3.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,3.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.3333333333333335,2.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,3.0,2.0,1.0,1.0
30,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,3.0,1.0,1.3333333333333333,1.0
31,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,1.0,1.6666666666666667,1.0
32,1.6666666666666667,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,1.0,0.6666666666666666
33,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,1.0,1.0,1.0,1.0,2.3333333333333335,2.3333333333333335,1.0,0.6666666666666666,2.3333333333333335,2.0,1.6666666666666667,1.0,1.0
