,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
20,Ajax,Vitesse,Twente,Feyenoord,Heerenveen,AZ Alkmaar,PSV Eindhoven,Groningen,Zwolle,NAC Breda,Heracles,Utrecht,Go Ahead Eagles,Waalwijk,Cambuur,Roda,Nijmegen,Den Haag
21,Ajax,Twente,Vitesse,Feyenoord,Heerenveen,AZ Alkmaar,PSV Eindhoven,Zwolle,Groningen,Heracles,NAC Breda,Utrecht,Go Ahead Eagles,Waalwijk,Cambuur,Roda,Nijmegen,Den Haag
22,Ajax,Twente,Feyenoord,Vitesse,Heerenveen,PSV Eindhoven,AZ Alkmaar,Zwolle,Groningen,NAC Breda,Heracles,Go Ahead Eagles,Waalwijk,Utrecht,Cambuur,Roda,Nijmegen,Den Haag
23,Ajax,Twente,Feyenoord,Vitesse,PSV Eindhoven,Heerenveen,AZ Alkmaar,Zwolle,Groningen,NAC Breda,Heracles,Go Ahead Eagles,Waalwijk,Cambuur,Utrecht,Nijmegen,Den Haag,Roda
24,Ajax,Twente,Vitesse,Feyenoord,PSV Eindhoven,Heerenveen,AZ Alkmaar,Zwolle,Groningen,NAC Breda,Heracles,Cambuur,Utrecht,Go Ahead Eagles,Den Haag,Waalwijk,Nijmegen,Roda
25,Ajax,Twente,Vitesse,Feyenoord,PSV Eindhoven,Heerenveen,AZ Alkmaar,Zwolle,Groningen,NAC Breda,Cambuur,Heracles,Utrecht,Go Ahead Eagles,Den Haag,Waalwijk,Nijmegen,Roda
26,Ajax,Vitesse,Twente,Feyenoord,PSV Eindhoven,Heerenveen,AZ Alkmaar,Zwolle,Groningen,NAC Breda,Cambuur,Go Ahead Eagles,Heracles,Utrecht,Den Haag,Waalwijk,Roda,Nijmegen
27,Ajax,Twente,Vitesse,Feyenoord,PSV Eindhoven,Heerenveen,AZ Alkmaar,Zwolle,Cambuur,Groningen,NAC Breda,Heracles,Den Haag,Utrecht,Go Ahead Eagles,Waalwijk,Nijmegen,Roda
28,Ajax,Feyenoord,Twente,PSV Eindhoven,Vitesse,Heerenveen,AZ Alkmaar,Zwolle,Groningen,Cambuur,Utrecht,Go Ahead Eagles,NAC Breda,Heracles,Den Haag,Waalwijk,Nijmegen,Roda
29,Ajax,Feyenoord,Twente,Vitesse,PSV Eindhoven,Heerenveen,AZ Alkmaar,Groningen,Zwolle,Heracles,Cambuur,Utrecht,NAC Breda,Go Ahead Eagles,Den Haag,Waalwijk,Nijmegen,Roda
30,Ajax,Feyenoord,Twente,Vitesse,PSV Eindhoven,Heerenveen,AZ Alkmaar,Groningen,Zwolle,Den Haag,Go Ahead Eagles,Cambuur,Heracles,Utrecht,NAC Breda,Waalwijk,Nijmegen,Roda
31,Ajax,Feyenoord,Twente,Vitesse,PSV Eindhoven,Heerenveen,AZ Alkmaar,Groningen,Zwolle,Cambuur,Utrecht,Den Haag,Go Ahead Eagles,Heracles,NAC Breda,Waalwijk,Nijmegen,Roda
32,Ajax,Feyenoord,Twente,PSV Eindhoven,Vitesse,Heerenveen,Groningen,AZ Alkmaar,Den Haag,Zwolle,Cambuur,Utrecht,Go Ahead Eagles,Heracles,NAC Breda,Waalwijk,Nijmegen,Roda
33,Ajax,Feyenoord,Twente,PSV Eindhoven,Heerenveen,Vitesse,Groningen,AZ Alkmaar,Den Haag,Utrecht,Zwolle,Cambuur,Go Ahead Eagles,Heracles,NAC Breda,Waalwijk,Nijmegen,Roda
