,Fenerbahce scored,Fenerbahce received,Sivasspor scored,Sivasspor received,Yeni Malatyaspor scored,Yeni Malatyaspor received,Alanyaspor scored,Alanyaspor received,Antalyaspor scored,Antalyaspor received,Rizespor scored,Rizespor received,Kasimpasa scored,Kasimpasa received,Trabzonspor scored,Trabzonspor received,Konyaspor scored,Konyaspor received,Ankaragucu scored,Ankaragucu received,Goztep scored,Goztep received,Kayserispor scored,Kayserispor received,Galatasaray scored,Galatasaray received,Besiktas scored,Besiktas received,Buyuksehyr scored,Buyuksehyr received,Denizlispor scored,Denizlispor received,Genclerbirligi scored,Genclerbirligi received,Gaziantep scored,Gaziantep received
10,2.6666666666666665,1.3333333333333333,2.0,0.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,2.0,1.0,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.0,1.0,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333
11,1.0,1.0,2.6666666666666665,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.3333333333333333,1.0,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,1.3333333333333333
12,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,3.3333333333333335,1.3333333333333333,1.0,1.0,3.3333333333333335,1.0,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667
13,2.3333333333333335,1.3333333333333333,3.0,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,1.0,1.3333333333333333,1.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,3.6666666666666665,2.0,1.0,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,3.0,0.6666666666666666,1.0
14,2.6666666666666665,2.3333333333333335,2.6666666666666665,0.6666666666666666,2.0,2.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,3.3333333333333335,2.0,2.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,3.0,1.3333333333333333,0.6666666666666666
15,3.0,2.0,2.6666666666666665,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.3333333333333335,1.0
16,2.0,1.6666666666666667,2.0,1.0,1.0,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,2.3333333333333335,3.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,2.0,1.0,1.6666666666666667,1.0,4.333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667,2.0,3.3333333333333335,1.0,1.6666666666666667,2.6666666666666665,2.0,2.3333333333333335,2.6666666666666665,1.3333333333333333
17,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,4.0,1.0,0.6666666666666666,3.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,5.0,4.333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,5.0,2.6666666666666665,1.0,2.0,2.0,4.333333333333333,1.0,1.3333333333333333,3.0,1.0,2.6666666666666665,1.6666666666666667,2.0
18,2.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,3.0,1.0,1.0,2.6666666666666665,1.3333333333333333,1.0,0.6666666666666666,4.333333333333333,5.0,1.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,4.0,3.3333333333333335,0.3333333333333333,2.0,1.6666666666666667,3.0,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333
19,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,3.0,3.0,1.0,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,3.0,3.6666666666666665,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,2.0,0.6666666666666666,1.0,3.3333333333333335,3.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333
20,1.3333333333333333,1.0,1.0,2.3333333333333335,0.6666666666666666,2.0,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,3.3333333333333335,0.3333333333333333,2.0,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667
21,1.0,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,0.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,2.0,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,2.0,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333
22,1.0,2.0,1.0,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0,1.0,2.0,2.0,1.0,1.0,1.6666666666666667,1.0,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333
23,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,3.0,1.0,1.0,3.0,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333
24,1.6666666666666667,2.3333333333333335,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.3333333333333335,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.0,1.0,0.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.0,2.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667
25,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.0,0.0,2.0,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667
26,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,3.0,0.6666666666666666,1.6666666666666667,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,1.0,2.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,1.0
27,0.6666666666666666,1.3333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.0,1.0,1.6666666666666667,2.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667
28,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.3333333333333335,2.0,1.0,1.6666666666666667,1.6666666666666667,2.0,0.3333333333333333,2.0,1.3333333333333333,1.0,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,3.0,1.0,1.6666666666666667,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667
29,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,2.0,1.3333333333333333,1.3333333333333333,1.0,2.0,1.3333333333333333,0.0,2.0,1.3333333333333333,1.0,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,3.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.6666666666666665,0.0,1.3333333333333333,1.6666666666666667,1.3333333333333333
30,2.0,1.3333333333333333,0.0,1.0,1.0,1.0,3.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,2.0,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,2.3333333333333335,2.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.0,2.6666666666666665,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666
31,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,2.0,1.6666666666666667,2.0,2.0,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666
32,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,2.0,1.6666666666666667,2.0,2.6666666666666665,3.0,3.0,1.0,1.0,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,2.0,2.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333
33,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0,2.3333333333333335,3.3333333333333335,3.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,0.0,2.0,2.3333333333333335,0.6666666666666666,1.0,1.0,2.0,1.3333333333333333,1.0
