,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
13,PSV Eindhoven,Twente,Ajax,Groningen,Roda,AZ Alkmaar,Den Haag,Utrecht,Heerenveen,Nijmegen,NAC Breda,Graafschap,Heracles,Feyenoord,Vitesse,Excelsior,VVV Venlo,Willem II
14,PSV Eindhoven,Twente,Groningen,Ajax,AZ Alkmaar,Roda,Den Haag,Heerenveen,Utrecht,Nijmegen,NAC Breda,Graafschap,Vitesse,Heracles,Excelsior,Feyenoord,VVV Venlo,Willem II
15,PSV Eindhoven,Twente,Ajax,Groningen,AZ Alkmaar,Roda,Den Haag,Heerenveen,Utrecht,NAC Breda,Graafschap,Nijmegen,Heracles,Vitesse,Feyenoord,Excelsior,VVV Venlo,Willem II
16,PSV Eindhoven,Twente,Groningen,Ajax,AZ Alkmaar,Roda,Utrecht,Den Haag,NAC Breda,Heerenveen,Nijmegen,Graafschap,Heracles,Feyenoord,Vitesse,Excelsior,VVV Venlo,Willem II
17,PSV Eindhoven,Twente,Groningen,Ajax,Roda,AZ Alkmaar,NAC Breda,Heerenveen,Utrecht,Den Haag,Nijmegen,Graafschap,Feyenoord,Heracles,Vitesse,Excelsior,VVV Venlo,Willem II
18,PSV Eindhoven,Twente,Ajax,Groningen,AZ Alkmaar,Roda,Heerenveen,Utrecht,Den Haag,NAC Breda,Nijmegen,Graafschap,Feyenoord,Heracles,Vitesse,Excelsior,VVV Venlo,Willem II
19,PSV Eindhoven,Twente,Ajax,Groningen,Roda,AZ Alkmaar,Utrecht,Den Haag,Heerenveen,NAC Breda,Nijmegen,Graafschap,Heracles,Feyenoord,Vitesse,Excelsior,VVV Venlo,Willem II
20,PSV Eindhoven,Twente,Ajax,Groningen,AZ Alkmaar,Roda,Den Haag,Utrecht,Heerenveen,NAC Breda,Nijmegen,Graafschap,Heracles,Vitesse,Feyenoord,Excelsior,VVV Venlo,Willem II
21,PSV Eindhoven,Twente,Ajax,Groningen,Den Haag,AZ Alkmaar,Roda,Utrecht,Heerenveen,NAC Breda,Nijmegen,Graafschap,Heracles,Vitesse,Feyenoord,Excelsior,VVV Venlo,Willem II
22,PSV Eindhoven,Twente,Ajax,Groningen,Den Haag,AZ Alkmaar,Roda,Utrecht,Heerenveen,Nijmegen,NAC Breda,Graafschap,Heracles,Feyenoord,Vitesse,Excelsior,VVV Venlo,Willem II
23,PSV Eindhoven,Twente,Ajax,Groningen,Den Haag,AZ Alkmaar,Roda,Utrecht,Heerenveen,Nijmegen,NAC Breda,Graafschap,Heracles,Vitesse,Feyenoord,Excelsior,VVV Venlo,Willem II
24,PSV Eindhoven,Twente,Ajax,Groningen,AZ Alkmaar,Den Haag,Roda,Utrecht,Heerenveen,NAC Breda,Nijmegen,Heracles,Feyenoord,Graafschap,Vitesse,Excelsior,VVV Venlo,Willem II
25,PSV Eindhoven,Twente,Ajax,Den Haag,Groningen,AZ Alkmaar,Roda,Utrecht,Heerenveen,NAC Breda,Nijmegen,Heracles,Feyenoord,Graafschap,Vitesse,Excelsior,VVV Venlo,Willem II
26,PSV Eindhoven,Twente,Ajax,AZ Alkmaar,Den Haag,Groningen,Roda,Utrecht,Heerenveen,Heracles,Feyenoord,Nijmegen,NAC Breda,Graafschap,Vitesse,Excelsior,VVV Venlo,Willem II
27,PSV Eindhoven,Twente,Ajax,AZ Alkmaar,Den Haag,Groningen,Roda,Utrecht,Heracles,Nijmegen,Heerenveen,Feyenoord,NAC Breda,Graafschap,Vitesse,Excelsior,VVV Venlo,Willem II
28,Twente,PSV Eindhoven,Ajax,AZ Alkmaar,Den Haag,Groningen,Roda,Utrecht,Heracles,Nijmegen,NAC Breda,Heerenveen,Feyenoord,Graafschap,Vitesse,Excelsior,VVV Venlo,Willem II
29,Twente,PSV Eindhoven,Ajax,Den Haag,AZ Alkmaar,Groningen,Roda,Utrecht,Heracles,Nijmegen,Feyenoord,NAC Breda,Heerenveen,Graafschap,Vitesse,Excelsior,VVV Venlo,Willem II
30,PSV Eindhoven,Twente,Ajax,AZ Alkmaar,Den Haag,Roda,Groningen,Utrecht,Heracles,Feyenoord,Heerenveen,Nijmegen,NAC Breda,Vitesse,Graafschap,Excelsior,VVV Venlo,Willem II
31,Twente,Ajax,PSV Eindhoven,AZ Alkmaar,Roda,Den Haag,Groningen,Utrecht,Heracles,Feyenoord,Heerenveen,Nijmegen,NAC Breda,Vitesse,Graafschap,Excelsior,VVV Venlo,Willem II
32,Twente,Ajax,PSV Eindhoven,AZ Alkmaar,Groningen,Roda,Den Haag,Heracles,Utrecht,Feyenoord,Nijmegen,Heerenveen,NAC Breda,Vitesse,Graafschap,Excelsior,VVV Venlo,Willem II
33,Ajax,Twente,PSV Eindhoven,AZ Alkmaar,Groningen,Roda,Den Haag,Heracles,Utrecht,Feyenoord,Nijmegen,Heerenveen,NAC Breda,Graafschap,Vitesse,Excelsior,VVV Venlo,Willem II
