,Porto scored,Porto received,Benfica scored,Benfica received,Sp Lisbon scored,Sp Lisbon received,Guimaraes scored,Guimaraes received,Maritimo scored,Maritimo received,Rio Ave scored,Rio Ave received,Feirense scored,Feirense received,Tondela scored,Tondela received,Setubal scored,Setubal received,Moreirense scored,Moreirense received,Chaves scored,Chaves received,Boavista scored,Boavista received,Belenenses scored,Belenenses received,Pacos Ferreira scored,Pacos Ferreira received,Sp Braga scored,Sp Braga received,Estoril scored,Estoril received,Portimonense scored,Portimonense received,Aves scored,Aves received
13,2.0,0.3333333333333333,3.0,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,4.333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,2.0,2.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
14,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,2.0,1.0,0.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,2.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,1.0,1.0,1.3333333333333333
15,3.3333333333333335,0.6666666666666666,3.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,1.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.6666666666666666,2.0,2.3333333333333335,0.0,1.0,1.0,2.0
16,3.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,3.3333333333333335,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,3.0,0.6666666666666666,1.6666666666666667,2.0,0.3333333333333333,1.0,1.3333333333333333,2.0
17,3.0,1.3333333333333333,2.0,0.6666666666666666,3.0,0.3333333333333333,1.6666666666666667,3.0,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,1.6666666666666667,2.0,1.6666666666666667,1.0,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,2.0
18,2.6666666666666665,1.0,2.6666666666666665,0.3333333333333333,3.0,0.3333333333333333,2.6666666666666665,3.0,0.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0
19,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.0,2.6666666666666665,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,0.0,2.3333333333333335
20,1.3333333333333333,0.3333333333333333,3.0,0.6666666666666666,0.6666666666666666,1.0,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,3.0,1.0,1.3333333333333333,0.3333333333333333,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,2.6666666666666665,1.0,1.0,1.3333333333333333
21,2.3333333333333335,0.3333333333333333,3.0,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.6666666666666667,3.0,0.6666666666666666,2.0,1.0,1.6666666666666667,2.0,1.6666666666666667,1.0,1.0,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.0,3.0,1.3333333333333333,2.0,2.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,1.3333333333333333
22,4.0,0.3333333333333333,4.0,0.6666666666666666,1.3333333333333333,1.0,1.0,2.6666666666666665,0.0,2.0,1.3333333333333333,3.3333333333333335,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,3.0,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,2.6666666666666665,0.6666666666666666
23,4.666666666666667,0.3333333333333333,3.3333333333333335,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,3.0,1.0,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,2.0,1.0,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,3.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,1.6666666666666667,0.6666666666666666
24,4.0,0.6666666666666666,4.0,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,1.0,2.3333333333333335,0.0,2.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,0.0,0.3333333333333333,2.0,4.0,0.0,0.0,3.3333333333333335,1.3333333333333333,3.0,1.0,0.0
25,2.3333333333333335,1.0,3.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,2.3333333333333335,3.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,3.3333333333333335,0.0,0.0,3.0,1.0,3.0,1.0,0.6666666666666666
26,1.3333333333333333,0.6666666666666666,3.0,0.0,1.6666666666666667,1.0,1.0,1.0,2.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,4.333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
27,0.6666666666666666,1.0,2.0,0.0,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,3.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.0,2.3333333333333335,2.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.6666666666666665
28,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.0,0.6666666666666666,2.6666666666666665
29,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,1.0,2.0,1.0,1.0,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.0,2.3333333333333335,2.6666666666666665,1.0,0.6666666666666666,1.0,2.0,2.0,0.6666666666666666,2.0
30,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.0,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,2.0,1.0,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,2.6666666666666665,3.0,1.0,1.0,1.0,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667
31,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,2.6666666666666665,1.0,1.0,2.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0
32,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,2.0,1.0,0.3333333333333333,2.3333333333333335,1.0,1.0,1.6666666666666667,1.0,2.3333333333333335,2.0,0.6666666666666666,3.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0
33,1.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,2.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.0,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,2.0,2.0,1.0
