,Barcelona scored,Barcelona received,Betis scored,Betis received,Mallorca scored,Mallorca received,Sevilla scored,Sevilla received,Malaga scored,Malaga received,Vallecano scored,Vallecano received,Ath Madrid scored,Ath Madrid received,Levante scored,Levante received,Real Madrid scored,Real Madrid received,Valencia scored,Valencia received,Espanol scored,Espanol received,Getafe scored,Getafe received,Granada scored,Granada received,Zaragoza scored,Zaragoza received,Ath Bilbao scored,Ath Bilbao received,Osasuna scored,Osasuna received,Sociedad scored,Sociedad received,La Coruna scored,La Coruna received,Valladolid scored,Valladolid received,Celta scored,Celta received
10,4.0,1.0,2.0,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.0,1.3333333333333333,1.0,3.6666666666666665,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335
11,3.3333333333333335,1.3333333333333333,2.0,3.0,1.0,2.0,2.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,2.0,3.3333333333333335,1.6666666666666667,2.3333333333333335,1.0,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,1.0,1.3333333333333333,2.3333333333333335
12,3.6666666666666665,1.0,1.0,2.3333333333333335,1.0,2.3333333333333335,2.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,2.3333333333333335,0.0,1.0,2.0,2.3333333333333335,1.0,1.0,2.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,1.0,2.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,0.0,2.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,1.0,1.3333333333333333,1.3333333333333333
13,4.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,3.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,3.6666666666666665,0.3333333333333333,0.0,3.0,0.6666666666666666,1.0,2.0,1.3333333333333333,1.0,1.0,0.6666666666666666
14,3.6666666666666665,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,2.6666666666666665,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.0,3.3333333333333335,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.0,3.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,1.0,0.6666666666666666,1.0,2.0,0.3333333333333333,0.3333333333333333,2.0,1.0,1.0,3.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666
15,3.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,2.0,2.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.0,1.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,1.0,0.6666666666666666,3.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0
16,3.0,1.0,1.0,1.3333333333333333,0.6666666666666666,2.0,1.0,2.0,3.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.0,2.0,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.0,2.6666666666666665,1.0,2.0,0.0,1.0
17,3.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.6666666666666665,2.0,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,2.6666666666666665,1.0,1.0,1.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0
18,3.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,2.0,2.0,2.0,2.6666666666666665,1.0,1.0,1.3333333333333333,1.6666666666666667,3.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.0,2.0,2.0,0.6666666666666666,1.0,1.6666666666666667,2.3333333333333335,1.0,1.0
19,3.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,3.0,1.0,1.3333333333333333,2.0,1.3333333333333333,2.0,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.0,1.0,2.0,1.3333333333333333,1.3333333333333333,1.0
20,3.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,1.0,1.6666666666666667,2.0,1.6666666666666667,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,3.0,0.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,1.6666666666666667,1.0,1.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,2.0,1.0,0.6666666666666666,1.0
21,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,3.0,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,2.0,3.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,2.0,1.3333333333333333,1.3333333333333333,2.0,1.0,1.0,0.3333333333333333,1.0,2.0,1.0,1.3333333333333333,2.0,2.3333333333333335,1.0,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0
22,4.0,1.0,0.0,1.3333333333333333,1.0,2.3333333333333335,2.0,1.6666666666666667,2.0,1.3333333333333333,2.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,3.6666666666666665,1.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,2.0,1.0,2.0,2.0,0.6666666666666666,1.0,3.0,1.0,1.3333333333333333,0.3333333333333333,1.0
23,3.0,1.0,0.0,0.6666666666666666,0.3333333333333333,2.0,2.0,2.0,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,3.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.6666666666666667
24,3.3333333333333335,1.0,1.0,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333,2.0,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667
25,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.0,2.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.0,1.6666666666666667,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.6666666666666665
26,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.0,1.3333333333333333,1.6666666666666667,0.0,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335
27,2.0,1.0,1.6666666666666667,2.3333333333333335,2.0,2.3333333333333335,3.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,3.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.0,1.0,0.6666666666666666,1.6666666666666667,1.0,3.0
28,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,2.0,3.0,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,2.0,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333,2.3333333333333335
29,3.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,4.333333333333333,2.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0,1.0,0.3333333333333333,1.0,2.0,3.6666666666666665,1.3333333333333333,2.0,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,1.0,2.6666666666666665,0.6666666666666666,1.0,1.0,1.6666666666666667,3.3333333333333335,1.6666666666666667,3.0,1.6666666666666667,1.0,3.0,1.0,2.3333333333333335
30,3.3333333333333335,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,2.6666666666666665,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667,1.0,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,3.0,3.0,0.6666666666666666,2.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,3.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667
31,3.0,0.0,3.0,2.3333333333333335,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,3.0,1.0,1.0,2.0,0.0,0.3333333333333333,3.3333333333333335,3.6666666666666665,0.6666666666666666,3.3333333333333335,1.6666666666666667,2.3333333333333335,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,3.6666666666666665,1.0,2.6666666666666665,0.6666666666666666,2.0,0.0,1.0,2.0,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333
32,2.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.0,2.0,2.6666666666666665,0.6666666666666666,3.3333333333333335,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,2.0,1.3333333333333333,2.3333333333333335,1.0,2.0,0.6666666666666666,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666
33,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,1.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,3.0,1.6666666666666667,3.6666666666666665,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666
34,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,3.3333333333333335,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,2.0,2.3333333333333335,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666
35,2.6666666666666665,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.0,3.0,1.3333333333333333,1.0,1.0,1.3333333333333333,3.6666666666666665,2.0,3.0,0.0,0.3333333333333333,2.0,0.6666666666666666,1.0,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667
36,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,1.0,1.0,3.3333333333333335,2.0,2.0,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,2.0,1.3333333333333333,1.0,1.0,1.3333333333333333,2.3333333333333335,2.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333
37,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,2.3333333333333335,2.0,3.6666666666666665,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,4.333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,3.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.0,1.3333333333333333,1.0,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,1.0
