,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
22,Bayern Munich,RB Leipzig,Dortmund,Hoffenheim,Hertha,Ein Frankfurt,FC Koln,Freiburg,M'gladbach,Leverkusen,Mainz,Augsburg,Schalke 04,Werder Bremen,Wolfsburg,Hamburg,Ingolstadt,Darmstadt
23,Bayern Munich,RB Leipzig,Dortmund,Hoffenheim,Hertha,Ein Frankfurt,FC Koln,Freiburg,M'gladbach,Leverkusen,Schalke 04,Mainz,Augsburg,Wolfsburg,Werder Bremen,Hamburg,Ingolstadt,Darmstadt
24,Bayern Munich,RB Leipzig,Dortmund,Hoffenheim,Hertha,FC Koln,Ein Frankfurt,Freiburg,Schalke 04,M'gladbach,Leverkusen,Mainz,Werder Bremen,Augsburg,Wolfsburg,Hamburg,Ingolstadt,Darmstadt
25,Bayern Munich,RB Leipzig,Hoffenheim,Dortmund,Hertha,FC Koln,Ein Frankfurt,Freiburg,Schalke 04,M'gladbach,Leverkusen,Werder Bremen,Wolfsburg,Hamburg,Mainz,Augsburg,Ingolstadt,Darmstadt
26,Bayern Munich,RB Leipzig,Hoffenheim,Dortmund,FC Koln,Hertha,Freiburg,Ein Frankfurt,M'gladbach,Leverkusen,Werder Bremen,Schalke 04,Wolfsburg,Hamburg,Mainz,Augsburg,Ingolstadt,Darmstadt
27,Bayern Munich,RB Leipzig,Hoffenheim,Dortmund,Hertha,Freiburg,FC Koln,M'gladbach,Ein Frankfurt,Schalke 04,Werder Bremen,Leverkusen,Hamburg,Wolfsburg,Mainz,Augsburg,Ingolstadt,Darmstadt
28,Bayern Munich,RB Leipzig,Hoffenheim,Dortmund,Hertha,Freiburg,FC Koln,Werder Bremen,M'gladbach,Ein Frankfurt,Schalke 04,Leverkusen,Wolfsburg,Hamburg,Mainz,Augsburg,Ingolstadt,Darmstadt
29,Bayern Munich,RB Leipzig,Dortmund,Hoffenheim,Hertha,Freiburg,Werder Bremen,FC Koln,Ein Frankfurt,M'gladbach,Schalke 04,Leverkusen,Mainz,Wolfsburg,Hamburg,Augsburg,Ingolstadt,Darmstadt
30,Bayern Munich,RB Leipzig,Hoffenheim,Dortmund,Hertha,Werder Bremen,Freiburg,FC Koln,M'gladbach,Schalke 04,Ein Frankfurt,Leverkusen,Augsburg,Mainz,Wolfsburg,Hamburg,Ingolstadt,Darmstadt
31,Bayern Munich,RB Leipzig,Dortmund,Hoffenheim,Freiburg,Hertha,FC Koln,Werder Bremen,M'gladbach,Schalke 04,Ein Frankfurt,Leverkusen,Augsburg,Wolfsburg,Mainz,Hamburg,Ingolstadt,Darmstadt
32,Bayern Munich,RB Leipzig,Dortmund,Hoffenheim,Hertha,Freiburg,FC Koln,Werder Bremen,M'gladbach,Schalke 04,Ein Frankfurt,Leverkusen,Mainz,Augsburg,Wolfsburg,Hamburg,Ingolstadt,Darmstadt
33,Bayern Munich,RB Leipzig,Dortmund,Hoffenheim,FC Koln,Hertha,Freiburg,Werder Bremen,M'gladbach,Schalke 04,Ein Frankfurt,Leverkusen,Augsburg,Hamburg,Mainz,Wolfsburg,Ingolstadt,Darmstadt
