,Setubal scored,Setubal received,Porto scored,Porto received,Academica scored,Academica received,Benfica scored,Benfica received,Olhanense scored,Olhanense received,Sp Lisbon scored,Sp Lisbon received,Nacional scored,Nacional received,Maritimo scored,Maritimo received,Rio Ave scored,Rio Ave received,Sp Braga scored,Sp Braga received,Beira Mar scored,Beira Mar received,Pacos Ferreira scored,Pacos Ferreira received,Leiria scored,Leiria received,Guimaraes scored,Guimaraes received,Gil Vicente scored,Gil Vicente received,Feirense scored,Feirense received
14,1.0,2.0,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,4.333333333333333,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666,1.0,2.0,1.0,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666
15,1.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,3.6666666666666665,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,2.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,2.0,1.3333333333333333,1.0,0.3333333333333333,2.0,0.0,1.0
16,1.3333333333333333,3.0,2.0,1.3333333333333333,0.0,0.6666666666666666,3.0,1.0,1.6666666666666667,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,1.0,0.6666666666666666,2.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333
17,1.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,0.0,0.6666666666666666,3.0,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,1.0,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335
18,1.0,3.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,2.0,2.0,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,2.0,2.0,1.0,1.0,1.0,2.6666666666666665,0.3333333333333333,0.0,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,0.0,1.6666666666666667,1.3333333333333333,1.0,2.0
19,1.3333333333333333,2.6666666666666665,3.0,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.0,0.3333333333333333,1.0,1.3333333333333333,3.3333333333333335,0.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.0
20,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,3.3333333333333335,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333
21,1.3333333333333333,1.6666666666666667,2.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,2.0,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,3.0,0.6666666666666666,1.0,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,3.0,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667
22,0.6666666666666666,1.3333333333333333,2.0,1.0,0.6666666666666666,1.0,2.3333333333333335,1.6666666666666667,3.0,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,3.0,1.0,1.0,2.3333333333333335,0.3333333333333333,3.0,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,2.3333333333333335,1.0,1.0,1.0,2.3333333333333335
23,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,2.0,2.0,0.6666666666666666,2.3333333333333335,2.0,2.0,1.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,1.0,0.6666666666666666,2.0,1.0,1.0,0.6666666666666666,1.0,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335
24,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665
25,1.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,0.0,3.0,1.0,2.0,2.0,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,2.0
26,0.6666666666666666,0.3333333333333333,2.0,0.0,0.3333333333333333,1.3333333333333333,2.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.0,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,1.6666666666666667
27,0.3333333333333333,1.3333333333333333,2.0,0.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.0,2.0,1.0,3.0,1.6666666666666667,1.0,3.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.0,1.0,0.3333333333333333,2.3333333333333335,0.6666666666666666
28,0.0,1.6666666666666667,2.3333333333333335,0.0,0.6666666666666666,1.0,2.3333333333333335,1.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.3333333333333335,2.0,1.3333333333333333,1.3333333333333333,2.0,1.0
29,0.3333333333333333,2.3333333333333335,3.0,0.6666666666666666,1.3333333333333333,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,1.0,0.3333333333333333,1.0,2.0,3.0,1.3333333333333333,1.6666666666666667,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.6666666666666667,2.0,2.3333333333333335,1.6666666666666667,2.0,2.0
