,Galatasaray scored,Galatasaray received,Fenerbahce scored,Fenerbahce received,Akhisar Belediyespor scored,Akhisar Belediyespor received,Eskisehirspor scored,Eskisehirspor received,Besiktas scored,Besiktas received,Gaziantepspor scored,Gaziantepspor received,Rizespor scored,Rizespor received,Genclerbirligi scored,Genclerbirligi received,Buyuksehyr scored,Buyuksehyr received,Kasimpasa scored,Kasimpasa received,Erciyesspor scored,Erciyesspor received,Trabzonspor scored,Trabzonspor received,Karabukspor scored,Karabukspor received,Konyaspor scored,Konyaspor received,Mersin Idman Yurdu scored,Mersin Idman Yurdu received,Bursaspor scored,Bursaspor received,Sivasspor scored,Sivasspor received,Balikesirspor scored,Balikesirspor received
10,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,1.0,3.3333333333333335,1.0,1.3333333333333333,2.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.0
11,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.6666666666666667,2.0,1.0,0.0,1.3333333333333333,2.6666666666666665,2.0,1.0,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,0.0,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665
12,2.6666666666666665,0.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,0.0,1.3333333333333333,1.0,3.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,1.6666666666666667,2.0,2.0,0.6666666666666666,2.3333333333333335,2.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,2.0
13,3.3333333333333335,1.0,2.0,0.3333333333333333,1.0,2.0,0.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,3.3333333333333335,0.6666666666666666,1.0,2.0,2.6666666666666665,2.3333333333333335,1.0,0.6666666666666666,3.3333333333333335,1.0,2.0,3.3333333333333335,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667
14,3.0,1.0,2.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,2.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.3333333333333335,3.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,4.0,1.0,1.6666666666666667,2.3333333333333335,2.3333333333333335,0.3333333333333333,2.0,2.0,1.3333333333333333
15,2.0,1.0,1.3333333333333333,0.0,0.6666666666666666,3.3333333333333335,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,2.3333333333333335,1.0,3.0,2.0,3.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.6666666666666667
16,1.6666666666666667,0.3333333333333333,2.0,0.0,1.0,3.0,2.3333333333333335,2.0,1.3333333333333333,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,3.0,2.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,1.0,1.0,1.0
17,2.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,2.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,1.0,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.6666666666666665,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667
18,2.0,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,1.0,1.6666666666666667,2.0,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,3.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.0,3.0,2.0,2.6666666666666665,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333
19,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,2.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,3.6666666666666665,1.3333333333333333,2.3333333333333335,2.0,2.0,0.3333333333333333,1.0,2.0
20,2.6666666666666665,1.3333333333333333,2.0,0.6666666666666666,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,4.0,1.0,2.0,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667
21,3.0,1.3333333333333333,2.3333333333333335,1.0,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,2.0
22,2.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.6666666666666667,0.6666666666666666,1.0,0.0,1.6666666666666667,1.0,2.0,2.3333333333333335,3.0,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667
23,1.6666666666666667,1.3333333333333333,1.0,1.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,4.0,2.6666666666666665,1.6666666666666667,1.0,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666,3.0,2.0,1.0,0.3333333333333333,1.0,2.0,2.6666666666666665
24,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,2.0,0.6666666666666666,1.0,0.0,2.3333333333333335,1.0,2.3333333333333335,2.0,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,1.0,4.0,2.3333333333333335,1.0,0.3333333333333333,2.0,1.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.3333333333333335
25,3.0,2.0,2.3333333333333335,1.0,2.6666666666666665,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,1.0,2.0,2.0,2.6666666666666665,2.0,1.6666666666666667,1.0,1.6666666666666667,3.3333333333333335,0.3333333333333333,3.6666666666666665,0.6666666666666666,1.0,1.0,3.3333333333333335,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,2.0,2.6666666666666665,1.3333333333333333,2.3333333333333335,2.6666666666666665
26,2.6666666666666665,2.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,1.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.0,0.6666666666666666,1.6666666666666667,4.333333333333333,0.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.0,2.0,1.6666666666666667
27,2.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,3.6666666666666665,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,3.6666666666666665,0.3333333333333333,1.6666666666666667,1.0,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667
28,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,3.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,2.0,3.0,3.0,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,2.0,1.0,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0
29,1.3333333333333333,0.0,2.6666666666666665,2.0,0.3333333333333333,1.3333333333333333,2.0,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,3.0,2.6666666666666665,1.6666666666666667,2.0,1.0,1.0,1.3333333333333333,3.0,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,4.666666666666667,2.3333333333333335,2.0,2.3333333333333335,1.6666666666666667,2.3333333333333335
30,1.3333333333333333,0.0,2.6666666666666665,2.0,0.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,3.3333333333333335,1.6666666666666667,2.0,1.0,0.6666666666666666,1.6666666666666667,3.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,3.3333333333333335,2.3333333333333335,2.0,2.3333333333333335,2.3333333333333335,2.6666666666666665
31,1.0,0.0,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,4.333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,0.6666666666666666,1.3333333333333333,2.0,2.6666666666666665,2.0
32,1.3333333333333333,0.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.6666666666666667,3.0,2.3333333333333335
33,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.3333333333333335,3.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.0,1.0,1.3333333333333333,2.3333333333333335,2.0
