,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
15,Liverpool,Chelsea,Man United,Arsenal,Aston Villa,Hull,Portsmouth,Everton,Bolton,Fulham,Wigan,Middlesbrough,Stoke,Man City,Tottenham,West Ham,Newcastle,Sunderland,Blackburn,West Brom
16,Liverpool,Chelsea,Man United,Aston Villa,Arsenal,Hull,Everton,Portsmouth,Wigan,Fulham,Bolton,Middlesbrough,Stoke,Newcastle,Tottenham,West Ham,Man City,Sunderland,Blackburn,West Brom
17,Liverpool,Chelsea,Man United,Aston Villa,Arsenal,Hull,Everton,Fulham,Bolton,Portsmouth,Wigan,Newcastle,Sunderland,Middlesbrough,Stoke,Tottenham,West Ham,Man City,Blackburn,West Brom
18,Liverpool,Chelsea,Man United,Aston Villa,Arsenal,Everton,Hull,Wigan,Fulham,Bolton,Portsmouth,Newcastle,West Ham,Sunderland,Man City,Tottenham,Middlesbrough,Stoke,Blackburn,West Brom
19,Liverpool,Man United,Chelsea,Aston Villa,Arsenal,Everton,Wigan,Hull,Fulham,West Ham,Bolton,Portsmouth,Man City,Newcastle,Sunderland,Tottenham,Middlesbrough,Stoke,Blackburn,West Brom
20,Man United,Liverpool,Chelsea,Aston Villa,Arsenal,Everton,Wigan,Hull,Fulham,West Ham,Portsmouth,Newcastle,Bolton,Sunderland,Man City,Middlesbrough,Blackburn,Stoke,Tottenham,West Brom
21,Man United,Liverpool,Chelsea,Aston Villa,Arsenal,Everton,Wigan,West Ham,Portsmouth,Hull,Fulham,Man City,Blackburn,Bolton,Newcastle,Sunderland,Tottenham,Middlesbrough,Stoke,West Brom
22,Man United,Chelsea,Liverpool,Aston Villa,Arsenal,Everton,Wigan,West Ham,Man City,Portsmouth,Hull,Fulham,Sunderland,Blackburn,Tottenham,Bolton,Newcastle,Middlesbrough,Stoke,West Brom
23,Man United,Liverpool,Chelsea,Aston Villa,Arsenal,Everton,Wigan,West Ham,Fulham,Man City,Hull,Bolton,Sunderland,Portsmouth,Blackburn,Tottenham,Newcastle,Stoke,Middlesbrough,West Brom
24,Man United,Liverpool,Aston Villa,Chelsea,Arsenal,Everton,Wigan,West Ham,Man City,Fulham,Sunderland,Hull,Newcastle,Bolton,Portsmouth,Blackburn,Tottenham,Stoke,Middlesbrough,West Brom
25,Man United,Liverpool,Chelsea,Aston Villa,Arsenal,Everton,Wigan,Fulham,West Ham,Man City,Sunderland,Bolton,Hull,Tottenham,Newcastle,Portsmouth,Blackburn,Stoke,Middlesbrough,West Brom
26,Man United,Chelsea,Liverpool,Aston Villa,Arsenal,Everton,West Ham,Wigan,Fulham,Bolton,Man City,Sunderland,Tottenham,Blackburn,Hull,Newcastle,Portsmouth,Middlesbrough,Stoke,West Brom
27,Man United,Chelsea,Liverpool,Aston Villa,Arsenal,Everton,West Ham,Man City,Wigan,Fulham,Bolton,Tottenham,Sunderland,Hull,Blackburn,Stoke,Newcastle,Portsmouth,Middlesbrough,West Brom
28,Man United,Chelsea,Liverpool,Arsenal,Aston Villa,Everton,West Ham,Wigan,Fulham,Man City,Tottenham,Bolton,Hull,Sunderland,Blackburn,Newcastle,Portsmouth,Stoke,Middlesbrough,West Brom
29,Man United,Liverpool,Chelsea,Arsenal,Aston Villa,Everton,Wigan,West Ham,Fulham,Man City,Tottenham,Bolton,Hull,Sunderland,Portsmouth,Stoke,Blackburn,Newcastle,Middlesbrough,West Brom
30,Man United,Liverpool,Chelsea,Arsenal,Aston Villa,Everton,West Ham,Wigan,Fulham,Man City,Tottenham,Bolton,Stoke,Blackburn,Hull,Portsmouth,Sunderland,Newcastle,Middlesbrough,West Brom
31,Man United,Liverpool,Chelsea,Arsenal,Aston Villa,Everton,West Ham,Fulham,Tottenham,Wigan,Man City,Bolton,Stoke,Portsmouth,Hull,Blackburn,Sunderland,Newcastle,Middlesbrough,West Brom
32,Man United,Liverpool,Chelsea,Arsenal,Aston Villa,Everton,West Ham,Fulham,Tottenham,Man City,Wigan,Stoke,Bolton,Portsmouth,Sunderland,Hull,Blackburn,Middlesbrough,Newcastle,West Brom
33,Man United,Liverpool,Chelsea,Arsenal,Aston Villa,Everton,Fulham,West Ham,Man City,Tottenham,Wigan,Stoke,Bolton,Portsmouth,Blackburn,Sunderland,Hull,Newcastle,Middlesbrough,West Brom
