,Chelsea scored,Chelsea received,Aston Villa scored,Aston Villa received,Bolton scored,Bolton received,Blackburn scored,Blackburn received,Middlesbrough scored,Middlesbrough received,West Ham scored,West Ham received,Arsenal scored,Arsenal received,Liverpool scored,Liverpool received,Man United scored,Man United received,Newcastle scored,Newcastle received,Everton scored,Everton received,Fulham scored,Fulham received,Tottenham scored,Tottenham received,Wigan scored,Wigan received,Sunderland scored,Sunderland received,Man City scored,Man City received,Portsmouth scored,Portsmouth received,Hull scored,Hull received,West Brom scored,West Brom received,Stoke scored,Stoke received
10,2.6666666666666665,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,2.3333333333333335,1.0,2.3333333333333335,1.0,1.3333333333333333
11,3.3333333333333335,0.0,1.3333333333333333,2.0,1.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,2.3333333333333335,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.0,0.6666666666666666,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,2.0,1.0,1.3333333333333333,1.0,2.6666666666666665,1.0,2.3333333333333335,1.0,0.3333333333333333
12,3.3333333333333335,0.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,2.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,2.0,0.6666666666666666,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.0,2.6666666666666665,1.0,2.0,1.0,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.0
13,1.6666666666666667,0.0,1.0,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,2.0,1.6666666666666667,0.0,2.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.0,2.3333333333333335,0.3333333333333333,1.6666666666666667
14,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,2.3333333333333335,1.3333333333333333,1.0,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,2.0,0.6666666666666666,0.0,2.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,2.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,2.0
15,1.0,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0
16,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,2.0,2.3333333333333335,1.0,3.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.0
17,1.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,0.0,2.3333333333333335,1.0,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,2.3333333333333335,1.0,2.0,0.6666666666666666,1.6666666666666667
18,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,2.0,1.0,0.6666666666666666,0.0,2.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,3.0,1.3333333333333333,3.6666666666666665,0.6666666666666666,2.3333333333333335,0.0,1.3333333333333333
19,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,1.6666666666666667,2.0,1.0,1.3333333333333333,1.0,3.0,0.6666666666666666,1.0,0.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,3.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,2.0
20,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.0,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,3.0,2.0,0.0,1.0,1.3333333333333333,0.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,0.3333333333333333,1.0
21,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.0,1.0,2.3333333333333335,1.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,0.0,1.0,3.3333333333333335,2.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,2.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333
22,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,2.0,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.0,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667
23,1.3333333333333333,1.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,0.6666666666666666,2.0,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667
24,0.6666666666666666,0.6666666666666666,1.0,0.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.0,2.3333333333333335,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.3333333333333335,0.6666666666666666,1.6666666666666667
25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,2.0,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333
26,1.0,0.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.0,1.6666666666666667,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.0
27,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,2.0,1.3333333333333333
28,1.3333333333333333,0.3333333333333333,1.0,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,0.0,2.3333333333333335,0.3333333333333333,2.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667
29,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.6666666666666666,3.6666666666666665,0.3333333333333333,1.0,2.3333333333333335,1.0,2.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0
30,1.0,0.3333333333333333,1.0,3.3333333333333335,2.0,1.6666666666666667,1.0,2.0,0.6666666666666666,2.0,1.0,0.3333333333333333,3.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,2.6666666666666665,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.0
31,2.0,1.3333333333333333,1.6666666666666667,3.6666666666666665,2.6666666666666665,2.0,1.0,2.0,1.3333333333333333,2.0,1.0,0.6666666666666666,3.0,0.6666666666666666,3.3333333333333335,0.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,2.6666666666666665,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333
32,2.0,1.0,2.0,2.3333333333333335,2.3333333333333335,2.0,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,3.3333333333333335,1.6666666666666667,3.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333
33,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.0,1.0,0.3333333333333333,1.0,3.3333333333333335,1.6666666666666667,3.6666666666666665,1.6666666666666667,3.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.0,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.3333333333333335,2.0,0.6666666666666666,0.6666666666666666
34,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,1.3333333333333333,3.3333333333333335,1.6666666666666667,3.0,1.0,0.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666
35,2.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,3.0,0.3333333333333333,3.0,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0
36,3.0,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,1.3333333333333333,0.0,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,2.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666
37,3.0,1.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2.0,1.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.0,0.0,1.0,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,2.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,1.6666666666666667,1.6666666666666667
