,Lyon scored,Lyon received,Paris SG scored,Paris SG received,Angers scored,Angers received,St Etienne scored,St Etienne received,Lille scored,Lille received,Rennes scored,Rennes received,Nice scored,Nice received,Reims scored,Reims received,Strasbourg scored,Strasbourg received,Toulouse scored,Toulouse received,Amiens scored,Amiens received,Dijon scored,Dijon received,Nantes scored,Nantes received,Montpellier scored,Montpellier received,Bordeaux scored,Bordeaux received,Marseille scored,Marseille received,Monaco scored,Monaco received,Nimes scored,Nimes received,Metz scored,Metz received,Brest scored,Brest received
10,0.6666666666666666,0.3333333333333333,4.0,0.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,2.0,0.6666666666666666,0.0,0.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0
11,1.6666666666666667,0.6666666666666666,3.0,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.0,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,1.0,0.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,0.3333333333333333
12,2.0,1.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,0.0,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,3.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.0
13,2.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,0.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,1.0,2.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,2.0,1.0,1.0,0.6666666666666666,1.3333333333333333
14,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,1.0,0.3333333333333333,2.3333333333333335,1.0,3.6666666666666665,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,2.0,0.6666666666666666,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667
15,1.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,1.0,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.0,1.0,3.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,3.0,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,2.3333333333333335,1.0
16,2.0,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.0,2.0,1.0,0.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.0,1.6666666666666667,1.0,1.6666666666666667,3.0,1.3333333333333333,2.6666666666666665,1.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,1.0,2.3333333333333335,2.3333333333333335,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,1.6666666666666667,0.3333333333333333,3.6666666666666665,0.6666666666666666,2.0,2.0,1.0
17,1.3333333333333333,0.6666666666666666,3.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.0,3.6666666666666665,0.6666666666666666,2.0,1.6666666666666667,0.3333333333333333
18,1.6666666666666667,0.6666666666666666,3.6666666666666665,0.6666666666666666,1.0,1.0,0.6666666666666666,3.0,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,1.0,0.6666666666666666,2.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.0,1.6666666666666667
19,1.0,1.0,3.6666666666666665,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,3.0,1.0,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.0
20,2.0,0.6666666666666666,3.0,1.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,3.6666666666666665,1.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.0,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,3.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.3333333333333335
21,2.0,1.0,3.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,1.0,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,3.0,2.0,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.0
22,1.3333333333333333,0.6666666666666666,3.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,2.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,2.0,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,2.0,2.0,1.0,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667
23,1.0,2.0,3.6666666666666665,1.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,2.0,2.6666666666666665,0.6666666666666666,2.0,1.0,0.6666666666666666,1.0,0.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333
24,1.0,1.6666666666666667,3.3333333333333335,2.3333333333333335,0.0,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0
25,1.6666666666666667,1.6666666666666667,4.0,3.0,0.3333333333333333,1.0,1.0,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,2.0,1.6666666666666667,2.0,2.0,2.0,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333
26,1.6666666666666667,0.3333333333333333,4.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,1.0,0.6666666666666666,1.0,0.6666666666666666,2.0,2.3333333333333335,2.0,2.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667
27,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,3.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,1.0,2.0,1.0,1.3333333333333333,1.0,2.0,1.6666666666666667,2.0,2.0,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.0,0.6666666666666666,1.3333333333333333
28,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,2.3333333333333335,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,0.0,1.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.0,1.6666666666666667,1.0,0.3333333333333333,0.0,0.6666666666666666
29,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
