league_name,home_team_name,away_team_name,home_team_rank,away_team_rank,home_team_scored,away_team_scored,home_team_received,away_team_received,home_att,away_att,home_def,away_def,home_mid,away_mid,home_odds_n,draw_odds_n,away_odds_n,result
england,West Ham,Hull,12,19,1.666666667,0.666666667,0.666666667,2,79,76,77,75,77,74,0.19936437,0.56500024,0.235635389,1
england,Bournemouth,Southampton,10,9,1.333333333,2,1.666666667,2.333333333,74,78,74,77,75,76,0.411015554,0.312371821,0.276612624,2
england,Man City,Arsenal,5,3,1.666666667,0.666666667,1.333333333,0.666666667,83,81,81,82,85,83,0.314350272,0.423815852,0.261833877,1
england,Tottenham,Burnley,4,11,3.333333333,1,2,1,85,74,81,76,81,74,0.082485065,0.776462409,0.141052527,1
england,Everton,Liverpool,7,2,1.333333333,1,2,0.333333333,85,82,79,81,78,81,0.542032917,0.213989389,0.243977694,2
england,Arsenal,West Brom,3,8,1.333333333,0.666666667,0.666666667,1.333333333,81,81,82,74,83,76,0.119523399,0.702143729,0.178332872,1
england,Burnley,Middlesbrough,11,16,2,1,1.333333333,1,74,76,76,74,74,74,0.410873006,0.304507256,0.284619738,1
england,Chelsea,Bournemouth,1,9,2.333333333,1.333333333,2,2,86,74,81,74,84,75,0.130825291,0.674957503,0.194217206,1
england,Hull,Man City,20,4,1,2.666666667,1.666666667,0.666666667,76,83,75,81,74,85,0.756509698,0.090190824,0.153299478,2
england,Leicester,Everton,15,7,0.333333333,0.666666667,2.333333333,0.666666667,79,85,76,79,78,78,0.362544855,0.366004725,0.27145042,2
england,Man United,Sunderland,6,18,2.333333333,0.666666667,1.333333333,3,84,81,82,73,84,76,0.082850848,0.766511247,0.150637905,1
england,Swansea,West Ham,19,13,1,2.666666667,1.333333333,1.333333333,78,79,75,77,76,77,0.38911074,0.339421249,0.271468011,2
england,Watford,Crystal Palace,14,17,0.666666667,2.333333333,0.666666667,1.666666667,78,80,76,76,78,77,0.359370529,0.368268286,0.272361184,X
england,Liverpool,Stoke,2,11,2.333333333,1,1.666666667,2.666666667,82,77,81,77,81,78,0.113297799,0.717456138,0.169246063,1
england,Southampton,Tottenham,10,3,0.666666667,3,3.333333333,0.666666667,78,85,77,81,76,81,0.416558184,0.308965494,0.274476323,2
england,Hull,Everton,20,7,1,2.666666667,2.333333333,0.666666667,76,85,75,79,74,78,0.53920413,0.206670237,0.254125632,X
england,Burnley,Sunderland,10,19,2,1,1.333333333,3,74,81,76,73,74,76,0.338321236,0.380877367,0.280801397,1
england,Chelsea,Stoke,1,9,2.333333333,1.333333333,2.333333333,1.666666667,86,77,81,77,84,78,0.091990812,0.748635751,0.159373437,1
england,Leicester,West Ham,15,12,0.333333333,1,1,1,79,79,76,77,78,77,0.302500405,0.436275485,0.26122411,1
england,Liverpool,Man City,3,5,1.333333333,1,0.666666667,2,82,83,81,81,81,85,0.355856681,0.383831251,0.260312068,1
england,Man United,Middlesbrough,6,16,1.666666667,0.666666667,0.333333333,0.666666667,84,76,82,74,84,74,0.080767562,0.756658874,0.162573564,1
england,Southampton,West Brom,13,8,0.333333333,2,1.666666667,2,78,81,77,74,76,76,0.207953845,0.53027241,0.261773745,2
england,Swansea,Bournemouth,20,11,0.666666667,2.666666667,2.333333333,2,78,74,75,74,76,75,0.415455355,0.321090122,0.263454524,2
england,Arsenal,Crystal Palace,4,17,3,1,0.333333333,2.333333333,81,80,82,76,83,77,0.116858684,0.713149001,0.169992315,1
england,Watford,Tottenham,14,2,0.333333333,2,3.333333333,0.333333333,78,85,76,81,78,81,0.617573829,0.155517681,0.22690849,2
england,Everton,Southampton,7,11,2.666666667,0,1,1.333333333,85,78,79,77,78,76,0.311375806,0.413049539,0.275574655,1
england,Man City,Burnley,5,13,1.333333333,2.333333333,1,1.333333333,83,74,81,76,85,74,0.064566886,0.813984243,0.121448871,1
england,Middlesbrough,Leicester,16,15,0.333333333,1,0,2,76,79,74,76,74,78,0.376893087,0.335615437,0.287491475,X
england,Sunderland,Liverpool,20,4,1,2.333333333,1.666666667,2,81,82,73,81,76,81,0.747625922,0.087212273,0.165161805,X
england,West Brom,Hull,8,19,1.666666667,1.666666667,1.333333333,2,81,76,74,75,76,74,0.209468196,0.532298011,0.258233793,1
england,West Ham,Man United,10,6,2,1,1.333333333,0.666666667,79,84,77,82,77,84,0.624519275,0.155846118,0.219634606,2
england,Bournemouth,Arsenal,12,2,2,2.666666667,3,1.333333333,74,81,74,82,75,83,0.569271511,0.192221549,0.23850694,X
england,Crystal Palace,Swansea,18,17,0.333333333,2,1.666666667,2.333333333,80,78,76,75,77,76,0.231004245,0.512264317,0.256731438,2
england,Stoke,Watford,9,14,2,0.666666667,0.666666667,1.333333333,77,78,77,76,78,78,0.2531996,0.482390809,0.264409592,1
england,Tottenham,Chelsea,2,1,2,0.666666667,2,0.333333333,85,86,81,81,81,84,0.413689661,0.3146682,0.27164214,1
england,Burnley,Southampton,10,12,1,0.666666667,1.333333333,1,74,78,76,77,74,76,0.47836842,0.253455344,0.268176236,1
england,Hull,Bournemouth,19,14,1,1,1,2.333333333,76,74,75,74,74,75,0.467116576,0.274632747,0.258250677,1
england,Leicester,Chelsea,16,1,0,2.333333333,2,0.333333333,79,86,76,81,78,84,0.630644242,0.147844002,0.221511757,2
england,Sunderland,Stoke,20,9,0.333333333,1.666666667,1.666666667,1,81,77,73,77,76,78,0.427867819,0.302080934,0.270051247,2
england,Swansea,Arsenal,17,3,1.666666667,2.333333333,2.333333333,1,78,81,75,82,76,83,0.681028721,0.130173726,0.188797553,2
england,Tottenham,West Brom,2,8,2,0.666666667,1,1.666666667,85,81,81,74,81,76,0.109108355,0.71091126,0.179980385,1
england,Watford,Middlesbrough,13,15,1.333333333,1,0.666666667,1.333333333,78,76,76,74,78,74,0.346867444,0.36771228,0.285420276,X
england,West Ham,Crystal Palace,11,18,2,1.666666667,0.666666667,1.333333333,79,80,77,76,77,77,0.340462481,0.385247504,0.274290015,1
england,Everton,Man City,7,3,2.666666667,1.333333333,2.666666667,1,85,83,79,81,78,85,0.570671912,0.199299542,0.230028546,1
england,Man United,Liverpool,6,5,1.333333333,0.333333333,1,2,84,82,82,81,84,81,0.302474492,0.42105561,0.276469898,X
england,Bournemouth,Watford,14,10,1.666666667,3.333333333,2,1.333333333,74,78,74,76,75,78,0.246532454,0.500636817,0.252830728,X
england,Crystal Palace,Everton,19,7,0.666666667,1.666666667,2.666666667,1.333333333,80,85,76,79,77,78,0.455214931,0.280444913,0.264340156,2
england,Liverpool,Swansea,5,17,1,2,2,1.666666667,82,78,81,75,81,76,0.08130014,0.781732115,0.136967745,2
england,Man City,Tottenham,3,2,2.666666667,1,1,0.666666667,83,85,81,81,85,81,0.305730825,0.429410666,0.264858509,X
england,Middlesbrough,West Ham,15,9,0.666666667,1.666666667,2,2,76,79,74,77,74,77,0.345230306,0.367593403,0.287176291,2
england,Stoke,Man United,11,6,0.666666667,1,1.333333333,0.333333333,77,84,77,82,78,84,0.642371711,0.145179984,0.212448305,X
england,West Brom,Sunderland,8,20,1.333333333,0.333333333,1.333333333,0.666666667,81,81,74,73,76,76,0.203099389,0.549409885,0.247490726,1
england,Arsenal,Burnley,4,12,1.333333333,1.666666667,1,1,81,74,82,76,83,74,0.075392903,0.790476833,0.134130264,1
england,Chelsea,Hull,1,18,1.666666667,1,0.666666667,0.666666667,86,76,81,75,84,74,0.064655012,0.811626748,0.123718239,1
england,Southampton,Leicester,11,17,2,1.666666667,0,2,78,79,77,76,76,78,0.236359806,0.495049505,0.268590689,1
england,Arsenal,Watford,4,13,1.333333333,1.666666667,1.333333333,1.333333333,81,78,82,76,83,78,0.083513204,0.772128863,0.144357933,2
england,Bournemouth,Crystal Palace,14,19,1,3.333333333,0.666666667,1.666666667,74,80,74,76,75,77,0.295412904,0.4384003,0.266186797,2
england,Burnley,Leicester,12,17,1,1,0,2,74,79,76,76,74,78,0.404678124,0.317417917,0.277903959,1
england,Liverpool,Chelsea,5,1,1,1,1.666666667,1,82,86,81,81,81,84,0.375735953,0.346261768,0.278002279,X
england,Middlesbrough,West Brom,16,8,0.333333333,0.666666667,1.333333333,1,76,81,74,74,74,76,0.365476877,0.33774791,0.296775213,X
england,Sunderland,Tottenham,20,3,1.333333333,1.333333333,0.333333333,0.666666667,81,85,73,81,76,81,0.740873978,0.094353333,0.164772689,X
england,Swansea,Southampton,16,13,1.333333333,1.666666667,1.666666667,1.666666667,78,78,75,77,76,76,0.463707482,0.269695458,0.266597059,1
england,Man United,Hull,6,19,1.666666667,0,1,1,84,76,82,75,84,74,0.070513427,0.797806243,0.13168033,X
england,Stoke,Everton,10,7,0.333333333,1.666666667,2.666666667,1,77,85,77,79,78,78,0.410775713,0.319846244,0.269378043,X
england,West Ham,Man City,9,4,2,1.333333333,1.333333333,0.333333333,79,83,77,81,77,85,0.652631996,0.149135128,0.198232876,2
england,Chelsea,Arsenal,1,3,2.333333333,1,1.666666667,1,86,81,81,82,84,83,0.273883543,0.463459789,0.262656668,1
england,Crystal Palace,Sunderland,18,20,0.333333333,1.666666667,1.333333333,2,80,81,76,73,77,76,0.210593202,0.544410215,0.244996583,2
england,Everton,Bournemouth,7,14,2.666666667,1,1.333333333,3.333333333,85,74,79,74,78,75,0.217186763,0.541169355,0.241643882,1
england,Hull,Liverpool,19,5,1,1,1,1.666666667,76,82,75,81,74,81,0.694289017,0.114807371,0.190903612,1
england,Southampton,West Ham,13,9,1.666666667,1.666666667,2,1.333333333,78,79,77,77,76,77,0.243169584,0.502241266,0.25458915,2
england,Tottenham,Middlesbrough,2,18,2.333333333,1.333333333,0,1,85,76,81,74,81,74,0.092041498,0.742444111,0.165514391,1
england,Watford,Burnley,13,12,1.333333333,2.333333333,1.333333333,1.666666667,78,74,76,76,78,74,0.278359486,0.438766328,0.282874186,1
england,West Brom,Stoke,8,9,1.333333333,1.666666667,1,1.333333333,81,77,74,77,76,78,0.318838141,0.398663702,0.282498157,1
england,Leicester,Man United,15,6,2,1.333333333,1,0.333333333,79,84,76,82,78,84,0.617404724,0.156833916,0.22576136,2
england,Man City,Swansea,3,16,1.333333333,0,2,1.666666667,83,78,81,75,85,76,0.08676257,0.775425696,0.137811734,1
england,Arsenal,Hull,4,19,1.666666667,1,0.666666667,2,81,76,82,75,83,74,0.098862374,0.737487632,0.163649993,1
england,Liverpool,Tottenham,5,2,2,1.333333333,2.333333333,1.333333333,82,85,81,81,81,81,0.321402693,0.40618403,0.272413277,1
england,Man United,Watford,6,13,1,0.333333333,1.333333333,2.333333333,84,78,82,76,84,78,0.091640675,0.753544015,0.15481531,1
england,Middlesbrough,Everton,18,7,0,1,1.333333333,1,76,85,74,79,74,78,0.497142598,0.235864067,0.266993335,X
england,Stoke,Crystal Palace,9,18,0.666666667,1.333333333,1,0.333333333,77,80,77,76,78,77,0.289991689,0.434757015,0.275251296,1
england,Sunderland,Southampton,20,10,0,1.666666667,1.333333333,1.666666667,81,78,73,77,76,76,0.505055169,0.236844053,0.258100778,2
england,West Ham,West Brom,11,8,1.333333333,2,0.666666667,2,79,81,77,74,77,76,0.30773244,0.412868542,0.279399018,X
england,Burnley,Chelsea,12,1,1.333333333,2,3,1.666666667,74,86,76,81,74,84,0.715790295,0.103470096,0.180739609,X
england,Swansea,Leicester,16,15,1.666666667,2.333333333,2,1,78,79,75,76,76,78,0.346209767,0.37522042,0.278569813,1
england,Bournemouth,Man City,14,3,1.666666667,1.666666667,0.666666667,0,74,83,74,81,75,85,0.698450611,0.121877288,0.179672101,2
england,Chelsea,Swansea,1,16,3,1.666666667,1.666666667,2.333333333,86,78,81,75,84,76,0.085170534,0.763908904,0.150920562,1
england,Crystal Palace,Middlesbrough,18,17,1,0.333333333,0.333333333,1,80,76,76,74,77,74,0.273361311,0.436901556,0.289737133,1
england,Everton,Sunderland,7,20,2.333333333,1,0,1.666666667,85,81,79,73,78,76,0.142089953,0.663700832,0.194209215,1
england,Hull,Burnley,19,13,1,2.666666667,1,1.666666667,76,74,75,76,74,74,0.28584217,0.42624434,0.28791349,X
england,Watford,West Ham,14,12,2,3,1.666666667,2.666666667,78,79,76,77,78,77,0.358797986,0.355794526,0.285407489,X
england,West Brom,Bournemouth,8,11,1,2,2,1,81,74,74,74,76,75,0.281952872,0.447322468,0.27072466,1
england,Tottenham,Stoke,2,9,2,1,1,0.666666667,85,77,81,77,81,78,0.141500198,0.660777656,0.197722147,1
england,Leicester,Liverpool,15,4,2,1.333333333,2,1,79,82,76,81,78,81,0.628523305,0.15698689,0.214489805,1
england,Leicester,Hull,15,19,2,1.333333333,1,2.666666667,79,76,76,75,78,74,0.237910946,0.50021748,0.261871574,1
england,Liverpool,Arsenal,4,5,2,1,1,2,82,81,81,82,81,83,0.299940094,0.436037313,0.264022593,1
england,Man United,Bournemouth,6,11,1.333333333,0.666666667,2,1,84,74,82,74,84,75,0.084218521,0.763829288,0.151952191,X
england,Stoke,Middlesbrough,9,18,1,0.666666667,0.666666667,1.666666667,77,76,77,74,78,74,0.255313689,0.468075097,0.276611213,1
england,Swansea,Burnley,17,15,0.333333333,1.333333333,0.333333333,1.333333333,78,74,75,76,76,74,0.268899065,0.460616223,0.270484711,1
england,Watford,Southampton,12,10,1.333333333,1.666666667,0.333333333,0.666666667,78,78,76,77,78,76,0.475523648,0.255344018,0.269132335,2
england,West Brom,Crystal Palace,8,16,1,1.333333333,1,0.666666667,81,80,74,76,76,77,0.294987899,0.421346352,0.283665749,2
england,Sunderland,Man City,20,4,0,0.666666667,1,1,81,83,73,81,76,85,0.778127855,0.08067254,0.141199605,2
england,Tottenham,Everton,2,7,1.666666667,0.333333333,2.666666667,1,85,85,81,79,81,78,0.203153138,0.561851809,0.234995053,1
england,West Ham,Chelsea,13,1,1.666666667,2.666666667,2.333333333,2,79,86,77,81,77,84,0.638426384,0.149553002,0.212020614,2
england,Man City,Stoke,4,9,1,1,0.333333333,1.333333333,83,77,81,77,85,78,0.086730284,0.76471863,0.148551086,X
england,Bournemouth,West Ham,11,13,1.666666667,0.666666667,1.666666667,2.666666667,74,79,74,77,75,77,0.383534083,0.349890742,0.266575175,1
england,Everton,West Brom,7,8,2.666666667,1,1,1.333333333,85,81,79,74,78,76,0.193329834,0.561280162,0.245390005,1
england,Hull,Swansea,17,18,2,2.333333333,0.333333333,1.666666667,76,78,75,75,74,76,0.364361633,0.354792056,0.280846311,1
england,Liverpool,Burnley,4,14,2,1.333333333,0.333333333,0.666666667,82,74,81,76,81,74,0.085296187,0.764446955,0.150256858,1
england,Bournemouth,Swansea,13,18,1.333333333,0.666666667,0.333333333,1.666666667,74,78,74,75,75,76,0.311128473,0.420023438,0.268848089,1
england,Crystal Palace,Watford,16,10,1.333333333,1.333333333,1,0.333333333,80,78,76,76,77,78,0.254268392,0.477110353,0.268621255,1
england,Everton,Hull,7,17,2,1.333333333,2,2.333333333,85,76,79,75,78,74,0.161006041,0.616806896,0.222187063,1
england,Stoke,Chelsea,12,1,0.333333333,1.666666667,1.666666667,1.333333333,77,86,77,81,78,84,0.638005789,0.144846495,0.217147716,2
england,Sunderland,Burnley,20,14,0,1,0.333333333,0.666666667,81,74,73,76,76,74,0.364067457,0.35497773,0.280954813,X
england,West Brom,Arsenal,8,3,1,1,2,1.666666667,81,81,74,82,76,83,0.604983131,0.171991219,0.22302565,1
england,West Ham,Leicester,15,11,1,2.666666667,2.333333333,0.666666667,79,79,77,76,77,78,0.335374361,0.397018664,0.267606975,2
england,Man City,Liverpool,4,3,2,1.666666667,2.333333333,1.333333333,83,82,81,81,85,81,0.280510819,0.467119806,0.252369375,X
england,Middlesbrough,Man United,19,6,0.666666667,1.333333333,1.333333333,0.333333333,76,84,74,82,74,84,0.616403339,0.151473601,0.232123059,2
england,Tottenham,Southampton,2,9,3,0.333333333,1.333333333,0.333333333,85,78,81,77,81,76,0.209361186,0.54454434,0.246094474,1
england,Burnley,Tottenham,11,2,0.333333333,0.666666667,3,0.333333333,74,85,76,81,74,81,0.61737519,0.155084944,0.227539865,2
england,Chelsea,Crystal Palace,1,16,2,1.333333333,2,1.333333333,86,80,81,76,84,77,0.096896287,0.737117395,0.165986318,2
england,Hull,West Ham,17,14,2.333333333,2,0.666666667,1.666666667,76,79,75,77,74,77,0.36176205,0.367414582,0.270823368,1
england,Leicester,Stoke,12,13,2,1.333333333,0.333333333,1.666666667,79,77,76,77,78,78,0.277582703,0.455355221,0.267062076,1
england,Liverpool,Everton,3,7,2.333333333,1.333333333,2,2,82,85,81,79,81,78,0.215373126,0.545837589,0.238789285,1
england,Man United,West Brom,6,8,1.333333333,0.333333333,0,1,84,81,82,74,84,76,0.115202485,0.696754857,0.188042658,X
england,Southampton,Bournemouth,9,15,1.333333333,0.333333333,1,1.666666667,78,74,77,74,76,75,0.197162619,0.569916895,0.232920486,X
england,Watford,Sunderland,10,20,1,1.333333333,0,2,78,81,76,73,78,76,0.242648768,0.500010177,0.257341055,1
england,Arsenal,Man City,5,4,1.666666667,1.666666667,2,1.666666667,81,83,82,81,83,85,0.468468839,0.286595677,0.244935484,X
england,Swansea,Middlesbrough,18,19,0.333333333,1.333333333,0.666666667,1.333333333,78,76,75,74,76,74,0.262357534,0.467303496,0.27033897,X
england,Burnley,Stoke,11,13,0.333333333,0.666666667,0.333333333,1.666666667,74,77,76,77,74,78,0.336670466,0.372218097,0.291111437,1
england,Leicester,Sunderland,12,20,2,1.333333333,0,2,79,81,76,73,78,76,0.145244251,0.643367146,0.211388603,1
england,Man United,Everton,6,7,1.333333333,0.333333333,2,2,84,85,82,79,84,78,0.168483019,0.60082697,0.230690011,X
england,Watford,West Brom,10,8,1,1.333333333,0,1,78,81,76,74,78,76,0.354927626,0.360348167,0.284724207,1
england,Arsenal,West Ham,5,14,1.666666667,1.666666667,0.666666667,1.666666667,81,79,82,77,83,77,0.14423449,0.67257546,0.18319005,1
england,Chelsea,Man City,1,4,2,1.333333333,2,1.666666667,86,83,81,81,84,85,0.350138002,0.38687625,0.262985748,1
england,Hull,Middlesbrough,17,19,2.333333333,2,0.666666667,1.333333333,76,76,75,74,74,74,0.277938436,0.442276833,0.279784731,1
england,Liverpool,Bournemouth,3,15,2.333333333,1.333333333,1,1.666666667,82,74,81,74,81,75,0.128795099,0.691442977,0.179761924,X
england,Southampton,Crystal Palace,9,16,1.333333333,0.333333333,2,1.333333333,78,80,77,76,76,77,0.23642725,0.506691794,0.256880956,1
england,Swansea,Tottenham,18,2,0.333333333,1.333333333,3,0.333333333,78,85,75,81,76,81,0.607003708,0.169833164,0.223163128,2
england,Bournemouth,Chelsea,15,1,1,1.666666667,2,1.333333333,74,86,74,81,75,84,0.649269493,0.137739763,0.212990744,2
england,Man City,Hull,4,17,2,1.666666667,2.333333333,2,83,76,81,75,85,74,0.077039238,0.790187186,0.132773576,1
england,Middlesbrough,Burnley,19,11,0.666666667,1.333333333,0.333333333,0.666666667,76,74,74,76,74,74,0.336030834,0.372982679,0.290986487,X
england,Stoke,Liverpool,13,3,0.333333333,1.666666667,2.333333333,1.333333333,77,82,77,81,78,81,0.542705492,0.215644567,0.241649941,2
england,Tottenham,Watford,2,10,3,0.333333333,1,1.333333333,85,78,81,76,81,78,0.089905323,0.753196191,0.156898486,1
england,West Brom,Southampton,8,9,0,1,1.333333333,0.333333333,81,78,74,77,76,76,0.427135937,0.299549878,0.273314185,2
england,West Ham,Swansea,14,18,0.666666667,1.666666667,0.333333333,1.333333333,79,78,77,75,77,76,0.299456277,0.436836939,0.263706784,1
england,Everton,Leicester,7,12,2,2,2,1.333333333,85,79,79,76,78,78,0.221224162,0.533842089,0.244933749,1
england,Sunderland,Man United,20,6,0,2,1.333333333,0.333333333,81,84,73,82,76,84,0.742440343,0.088540764,0.169018893,2
england,Crystal Palace,Arsenal,16,5,2,1.333333333,1.666666667,1.666666667,80,81,76,82,77,83,0.578939752,0.19290791,0.228152338,1
england,Crystal Palace,Leicester,16,12,2,1.333333333,2,1.333333333,80,79,76,76,77,78,0.233374266,0.514474227,0.252151506,X
england,Everton,Burnley,7,11,2,2,0.333333333,0.666666667,85,74,79,76,78,74,0.144499966,0.647804983,0.207695051,1
england,Southampton,Man City,9,4,1.333333333,0.333333333,2,1.666666667,78,83,77,81,76,85,0.590684544,0.188827174,0.220488282,2
england,Stoke,Hull,13,17,0.333333333,1.666666667,2.333333333,2,77,76,77,75,78,74,0.264292275,0.469346626,0.266361099,1
england,Sunderland,West Ham,20,14,0,2,0.666666667,1.666666667,81,79,73,77,76,77,0.445667158,0.287019976,0.267312866,X
england,Tottenham,Bournemouth,2,15,3,0.333333333,1,1.666666667,85,74,81,74,81,75,0.101874831,0.744417812,0.153707357,1
england,Watford,Swansea,10,18,1,1.333333333,0.333333333,1.333333333,78,78,76,75,78,76,0.36122062,0.366942434,0.271836946,1
england,Man United,Chelsea,6,1,1.333333333,0.333333333,2,1.333333333,84,86,82,81,84,84,0.376854109,0.343480474,0.279665417,1
england,West Brom,Liverpool,8,3,0,1,2.333333333,1.333333333,81,82,74,81,76,81,0.562013764,0.204004996,0.23398124,2
england,Middlesbrough,Arsenal,19,5,0.666666667,1.333333333,1.666666667,1.666666667,76,81,74,82,74,83,0.662983381,0.131327972,0.205688647,2
england,Bournemouth,Middlesbrough,15,19,1,1.666666667,0.666666667,1.333333333,74,76,74,74,75,74,0.24965713,0.495518043,0.254824826,1
england,Hull,Watford,17,10,2.333333333,2,1,1.333333333,76,78,75,76,74,78,0.257325368,0.482910161,0.259764471,1
england,Swansea,Stoke,18,13,0.333333333,1.333333333,0.333333333,1.666666667,78,77,75,77,76,78,0.306976137,0.419848902,0.273174961,1
england,West Ham,Everton,14,7,0.666666667,1.666666667,2,2,79,85,77,79,77,78,0.479271481,0.265565124,0.255163395,X
england,Burnley,Man United,11,6,0.333333333,0.666666667,1.333333333,0.333333333,74,84,76,82,74,84,0.62205893,0.151163068,0.226778001,2
england,Liverpool,Crystal Palace,3,16,2.333333333,1.333333333,2,1.333333333,82,80,81,76,81,77,0.163141266,0.628579088,0.208279646,2
england,Chelsea,Southampton,1,9,2,1.333333333,1.333333333,0.333333333,86,78,81,77,84,76,0.140493429,0.651170706,0.208335866,1
england,Arsenal,Leicester,5,12,1.666666667,1.666666667,2,1.333333333,81,79,82,76,83,78,0.203266029,0.584122378,0.212611593,1
england,Crystal Palace,Tottenham,16,2,2,1.333333333,3,0.333333333,80,85,76,81,77,81,0.623612605,0.162458674,0.213928721,2
england,Middlesbrough,Sunderland,19,20,0.666666667,1.333333333,0,2,76,81,74,73,74,76,0.317299888,0.41203417,0.270665942,1
england,Man City,Man United,4,6,2,1.666666667,1.333333333,0.333333333,83,84,81,82,85,84,0.25377842,0.49359565,0.25262593,X
england,Crystal Palace,Burnley,16,11,2,1.333333333,0.333333333,0.666666667,80,74,76,76,77,74,0.232421508,0.51020409,0.257374403,2
england,Southampton,Hull,9,17,1.333333333,0.333333333,2.333333333,2,78,76,77,75,76,74,0.206568754,0.556002047,0.237429199,X
england,Stoke,West Ham,13,14,0.333333333,1.666666667,0.666666667,1.666666667,77,79,77,77,78,77,0.304699018,0.428219127,0.267081855,X
england,Sunderland,Bournemouth,20,15,0,2,1,1.666666667,81,74,73,74,76,75,0.449842538,0.296688494,0.253468968,2
england,West Brom,Leicester,8,12,0,1,2,1.333333333,81,79,74,76,76,78,0.379857728,0.358100378,0.262041894,2
england,Everton,Chelsea,7,1,2,2,2,1.333333333,85,86,79,81,78,84,0.514802181,0.238913719,0.2462841,2
england,Man United,Swansea,6,18,1.333333333,0.333333333,0.333333333,1.333333333,84,78,82,75,84,76,0.12149214,0.690172307,0.188335553,X
england,Middlesbrough,Man City,19,4,0.666666667,1.333333333,2,1.666666667,76,83,74,81,74,85,0.767321187,0.07959609,0.153082723,X
england,Tottenham,Arsenal,2,5,3,0.333333333,1.666666667,1.666666667,85,81,81,82,81,83,0.275905913,0.483937992,0.240156095,1
england,Watford,Liverpool,10,3,1,1.333333333,2.333333333,1.333333333,78,82,76,81,78,81,0.663068056,0.140342625,0.196589318,2
england,West Ham,Tottenham,14,2,0.666666667,1.666666667,3,0.333333333,79,85,77,81,77,81,0.73181586,0.101632944,0.166551196,1
england,Bournemouth,Stoke,15,13,1,1.666666667,0.333333333,1.666666667,74,77,74,77,75,78,0.323714164,0.412466612,0.263819224,X
england,Burnley,West Brom,11,8,0.333333333,0.666666667,0,1,74,81,76,74,74,76,0.301940885,0.418495574,0.279563541,X
england,Hull,Sunderland,17,20,2.333333333,2,0,2,76,81,75,73,74,76,0.149780048,0.644953579,0.205266373,2
england,Leicester,Watford,12,10,2,1.333333333,1,1.333333333,79,78,76,76,78,78,0.175227146,0.591136659,0.233636195,1
england,Man City,Crystal Palace,4,16,2,1.666666667,2,1.333333333,83,80,81,76,85,77,0.107327717,0.740070206,0.152602077,1
england,Swansea,Everton,18,7,0.333333333,1.333333333,2,2,78,85,75,79,76,78,0.414079002,0.328267413,0.257653585,1
england,Arsenal,Man United,5,6,1.666666667,1.666666667,1.333333333,0.333333333,81,84,82,82,83,84,0.26777935,0.477879583,0.254341067,1
england,Liverpool,Southampton,3,9,2.333333333,1.333333333,1.333333333,0.333333333,82,78,81,77,81,76,0.185605951,0.587232275,0.227161774,X
england,Chelsea,Middlesbrough,1,19,2,1.333333333,0.666666667,1.333333333,86,76,81,74,84,74,0.065198483,0.817041905,0.117759612,1
england,Southampton,Arsenal,9,5,1.333333333,0.333333333,1.666666667,1.666666667,78,81,77,82,76,83,0.517325981,0.243617447,0.239056572,2
england,Everton,Watford,7,10,2,2,1,1.333333333,85,78,79,76,78,78,0.15191481,0.639641305,0.208443885,1
england,West Brom,Chelsea,8,1,0,1,2,1.333333333,81,86,74,81,76,84,0.74572964,0.088987332,0.165283028,2
england,Bournemouth,Burnley,15,11,1,1.666666667,0.333333333,0.666666667,74,74,74,76,75,74,0.271022074,0.473526013,0.255451913,1
england,Man City,Leicester,4,12,2,1.666666667,2,1.333333333,83,79,81,76,85,78,0.093915568,0.754567315,0.151517117,1
england,Middlesbrough,Southampton,19,9,0.666666667,1.333333333,1.333333333,0.333333333,76,78,74,77,74,76,0.525999984,0.225040062,0.248959954,2
england,Stoke,Arsenal,13,5,0.333333333,1.666666667,1.666666667,1.666666667,77,81,77,82,78,83,0.597003436,0.187965693,0.21503087,2
england,Sunderland,Swansea,20,18,0,2,0.333333333,1.333333333,81,78,73,75,76,76,0.552910358,0.212121427,0.234968214,2
england,Crystal Palace,Hull,16,17,2,1.333333333,2.333333333,2,80,76,76,75,77,74,0.292082594,0.447094487,0.260822919,1
england,Tottenham,Man United,2,6,3,0.333333333,1.333333333,0.333333333,85,84,81,82,81,84,0.221962046,0.53926639,0.238771564,1
england,West Ham,Liverpool,14,3,0.666666667,1.666666667,2.333333333,1.333333333,79,82,77,81,77,81,0.614519165,0.167216099,0.218264735,2
england,Chelsea,Watford,1,10,2,1.333333333,1,1.333333333,86,78,81,76,84,78,0.097531372,0.752715734,0.149752894,1
england,Arsenal,Sunderland,5,20,1.666666667,1.666666667,0,2,81,81,82,73,83,76,0.044231779,0.867814091,0.087954131,1
england,Man City,West Brom,4,8,2,1.666666667,0,1,83,81,81,74,85,76,0.052429385,0.83626402,0.111306595,1
england,Southampton,Man United,9,6,1.333333333,0.333333333,1.333333333,0.333333333,78,84,77,82,76,84,0.384674803,0.342367911,0.272957286,X
england,Leicester,Tottenham,12,2,2,1.333333333,3,0.333333333,79,85,76,81,78,81,0.558366291,0.204429189,0.23720452,2
england,Arsenal,Everton,5,7,1.666666667,1.666666667,2,2,81,85,82,79,83,78,0.151917452,0.65681957,0.191262979,1
england,Burnley,West Ham,11,14,0.333333333,0.666666667,0.666666667,1.666666667,74,79,76,77,74,77,0.361281591,0.375070965,0.263647444,2
