,Barcelona scored,Barcelona received,Real Madrid scored,Real Madrid received,Sevilla scored,Sevilla received,Ath Bilbao scored,Ath Bilbao received,Sociedad scored,Sociedad received,Levante scored,Levante received,Ath Madrid scored,Ath Madrid received,Girona scored,Girona received,Valencia scored,Valencia received,Espanol scored,Espanol received,Celta scored,Celta received,Leganes scored,Leganes received,Eibar scored,Eibar received,Getafe scored,Getafe received,Alaves scored,Alaves received,Betis scored,Betis received,Villarreal scored,Villarreal received,Huesca scored,Huesca received,Valladolid scored,Valladolid received,Vallecano scored,Vallecano received
26,2.6666666666666665,1.0,2.0,1.0,2.6666666666666665,2.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,1.0,2.0,1.0,1.6666666666666667,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,2.3333333333333335
27,2.6666666666666665,0.6666666666666666,2.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,1.0,1.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.0,1.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,2.0,1.0,1.0,2.0,2.0,1.0,1.3333333333333333,2.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.6666666666666665
28,3.0,0.6666666666666666,3.0,1.0,2.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,2.0,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.0,1.0,2.3333333333333335
29,3.3333333333333335,1.6666666666666667,2.0,1.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.0,1.6666666666666667,2.0,2.0,0.6666666666666666,1.0,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.0,2.3333333333333335,1.0,2.3333333333333335,3.0,2.6666666666666665,2.0,3.0,1.0,1.0,1.0,2.0
30,2.6666666666666665,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,2.0,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,1.0,1.3333333333333333,3.0,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.3333333333333335,3.0,2.3333333333333335,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0
31,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,2.0,2.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,2.0,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667
32,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,2.0,1.0,2.0,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.0
33,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.0,1.0,3.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.6666666666666665
34,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,2.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.6666666666666667
35,1.0,0.6666666666666666,1.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,2.6666666666666665,2.0,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0
36,1.0,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.0,0.6666666666666666,2.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,1.3333333333333333,2.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,1.0,0.6666666666666666,1.0,2.0
37,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,1.0,2.0,0.6666666666666666,2.0,3.6666666666666665,1.0,2.3333333333333335,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,3.0,1.0,1.0,1.3333333333333333,2.6666666666666665
