,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
24,Lille,Rennes,Marseille,Paris SG,Lyon,Montpellier,St Etienne,Lorient,Brest,Bordeaux,Toulouse,Sochaux,Valenciennes,Caen,Nice,Nancy,Auxerre,Monaco,Lens,Arles
25,Lille,Rennes,Lyon,Marseille,Paris SG,Montpellier,Bordeaux,Lorient,Sochaux,St Etienne,Brest,Toulouse,Valenciennes,Caen,Nice,Auxerre,Nancy,Monaco,Lens,Arles
26,Lille,Rennes,Lyon,Marseille,Paris SG,Montpellier,St Etienne,Bordeaux,Lorient,Toulouse,Sochaux,Brest,Nice,Valenciennes,Caen,Nancy,Monaco,Auxerre,Lens,Arles
27,Lille,Marseille,Rennes,Lyon,Paris SG,St Etienne,Montpellier,Bordeaux,Lorient,Toulouse,Sochaux,Brest,Caen,Nancy,Nice,Valenciennes,Auxerre,Monaco,Lens,Arles
28,Lille,Marseille,Rennes,Lyon,Paris SG,Montpellier,St Etienne,Bordeaux,Lorient,Sochaux,Toulouse,Nancy,Brest,Caen,Nice,Valenciennes,Auxerre,Monaco,Lens,Arles
29,Lille,Marseille,Lyon,Rennes,Paris SG,Montpellier,St Etienne,Bordeaux,Lorient,Sochaux,Toulouse,Brest,Nancy,Nice,Valenciennes,Monaco,Caen,Auxerre,Lens,Arles
30,Lille,Marseille,Lyon,Paris SG,Rennes,St Etienne,Lorient,Montpellier,Sochaux,Bordeaux,Brest,Nice,Valenciennes,Toulouse,Auxerre,Nancy,Monaco,Caen,Lens,Arles
31,Marseille,Lille,Lyon,Paris SG,Rennes,Bordeaux,Lorient,St Etienne,Sochaux,Montpellier,Brest,Valenciennes,Toulouse,Nice,Monaco,Auxerre,Nancy,Caen,Lens,Arles
32,Lille,Marseille,Lyon,Paris SG,Rennes,Lorient,Sochaux,Bordeaux,St Etienne,Montpellier,Toulouse,Brest,Valenciennes,Monaco,Auxerre,Caen,Nice,Nancy,Lens,Arles
33,Lille,Marseille,Lyon,Paris SG,Rennes,Sochaux,Lorient,St Etienne,Bordeaux,Montpellier,Toulouse,Valenciennes,Auxerre,Brest,Monaco,Caen,Nice,Nancy,Lens,Arles
34,Lille,Marseille,Lyon,Paris SG,Rennes,Sochaux,St Etienne,Lorient,Montpellier,Auxerre,Bordeaux,Toulouse,Valenciennes,Nice,Brest,Caen,Monaco,Nancy,Lens,Arles
35,Lille,Marseille,Lyon,Paris SG,Rennes,Sochaux,Lorient,Bordeaux,St Etienne,Montpellier,Auxerre,Valenciennes,Toulouse,Caen,Brest,Nice,Nancy,Monaco,Lens,Arles
36,Lille,Marseille,Lyon,Paris SG,Rennes,Sochaux,Lorient,St Etienne,Bordeaux,Toulouse,Montpellier,Auxerre,Brest,Nice,Valenciennes,Caen,Nancy,Monaco,Lens,Arles
37,Lille,Marseille,Lyon,Paris SG,Sochaux,Rennes,Bordeaux,Toulouse,Auxerre,St Etienne,Lorient,Valenciennes,Nancy,Montpellier,Caen,Brest,Nice,Monaco,Lens,Arles
