,Sp Braga scored,Sp Braga received,Academica scored,Academica received,Nacional scored,Nacional received,Porto scored,Porto received,Pacos Ferreira scored,Pacos Ferreira received,Setubal scored,Setubal received,Olhanense scored,Olhanense received,Leiria scored,Leiria received,Guimaraes scored,Guimaraes received,Benfica scored,Benfica received,Maritimo scored,Maritimo received,Naval scored,Naval received,Rio Ave scored,Rio Ave received,Sp Lisbon scored,Sp Lisbon received,Beira Mar scored,Beira Mar received,Portimonense scored,Portimonense received
10,1.0,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,0.0,2.6666666666666665,0.0,0.3333333333333333,2.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.3333333333333335,1.0,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.6666666666666665,1.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0
11,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.0,1.0,0.3333333333333333,0.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,1.0,2.0
12,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.0,1.0,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,3.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.0,1.0,1.0,1.6666666666666667,0.6666666666666666,2.3333333333333335
13,2.6666666666666665,1.0,0.6666666666666666,3.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,2.6666666666666665,0.6666666666666666,1.0,2.0,3.3333333333333335,1.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.0,1.0,2.0
14,2.3333333333333335,1.6666666666666667,0.3333333333333333,3.3333333333333335,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,2.0,3.3333333333333335,0.6666666666666666,2.3333333333333335,2.0,1.0,2.0,1.0,2.3333333333333335,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665
15,3.0,0.6666666666666666,0.0,2.0,0.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,2.0,3.3333333333333335,0.3333333333333333,0.3333333333333333,1.0,2.0,1.3333333333333333,1.6666666666666667,3.0,0.6666666666666666,2.0,2.3333333333333335,1.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,2.6666666666666665
16,2.0,1.3333333333333333,0.3333333333333333,1.0,1.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,2.6666666666666665,3.0,1.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,3.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,2.6666666666666665
17,2.3333333333333335,1.0,1.3333333333333333,2.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.6666666666666665,2.0,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667
18,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.0,0.6666666666666666,1.0,1.0,1.6666666666666667,3.0,0.6666666666666666,0.3333333333333333,2.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333
19,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,2.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,2.3333333333333335,0.0,0.6666666666666666,1.0,2.3333333333333335,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333
20,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,1.0
21,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.6666666666666666
22,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.6666666666666667,0.0,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666
23,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,0.6666666666666666,0.0,2.0,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0
24,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,1.0,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,3.0,1.0,1.3333333333333333,0.3333333333333333,3.0,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,3.3333333333333335,0.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,1.0,1.0
25,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,4.0,2.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.3333333333333335,1.0,2.0,2.3333333333333335,1.6666666666666667,2.6666666666666665,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667
26,2.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,3.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333
27,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,3.3333333333333335,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667
28,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666
29,0.0,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,3.0,1.0,3.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667
