,Lazio scored,Lazio received,Torino scored,Torino received,Udinese scored,Udinese received,Atalanta scored,Atalanta received,Catania scored,Catania received,Roma scored,Roma received,Inter scored,Inter received,Sampdoria scored,Sampdoria received,Napoli scored,Napoli received,Juventus scored,Juventus received,Fiorentina scored,Fiorentina received,Reggina scored,Reggina received,Siena scored,Siena received,Palermo scored,Palermo received,Cagliari scored,Cagliari received,Milan scored,Milan received,Genoa scored,Genoa received,Bologna scored,Bologna received,Chievo scored,Chievo received,Lecce scored,Lecce received
10,2.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,1.0,2.6666666666666665,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666
11,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.0,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.0,2.3333333333333335,1.0,1.0,0.3333333333333333,2.3333333333333335,2.0,1.0,2.3333333333333335,0.0,2.0,1.0,1.3333333333333333
12,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,2.0,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.0,1.6666666666666667,1.0,1.0,0.0,1.6666666666666667,1.0,2.3333333333333335
13,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,2.0,2.0,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,0.0,1.6666666666666667,0.3333333333333333,2.0,1.0,1.3333333333333333,2.3333333333333335,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,2.3333333333333335
14,0.3333333333333333,2.0,1.0,2.3333333333333335,0.6666666666666666,2.6666666666666665,2.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,2.0,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.0
15,1.0,2.6666666666666665,1.0,3.3333333333333335,1.0,2.3333333333333335,2.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,3.0,1.0,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,3.3333333333333335,1.0,2.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,2.0
16,1.3333333333333333,2.0,1.3333333333333333,3.0,1.3333333333333333,3.6666666666666665,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,2.0,1.6666666666666667,3.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,3.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667
17,2.3333333333333335,1.6666666666666667,1.0,2.6666666666666665,1.6666666666666667,3.0,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,2.3333333333333335,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,3.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,2.0,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333
18,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,2.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0
19,1.6666666666666667,2.3333333333333335,1.0,2.3333333333333335,1.0,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.0,2.0,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0
20,1.0,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,2.0,1.0,1.0,0.6666666666666666,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0
21,0.6666666666666666,3.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.0,2.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,1.0,2.3333333333333335,1.0,0.6666666666666666,2.0,1.6666666666666667
22,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,2.0,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,2.0,2.0,0.6666666666666666,1.0,1.0,1.0,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667
23,0.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,0.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.0,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.0,1.0,0.6666666666666666,2.0
24,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.0,2.3333333333333335
25,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,2.0,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.0,2.0
26,2.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,2.0,2.0,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.0,1.0,1.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.0,1.3333333333333333
27,1.3333333333333333,1.0,0.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,2.0,2.3333333333333335,1.0,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,0.3333333333333333,0.6666666666666666,3.0,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,2.0,0.3333333333333333,0.6666666666666666,2.3333333333333335
28,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,1.6666666666666667,2.0,0.3333333333333333,1.0,3.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.3333333333333335
29,0.0,2.0,0.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.0,0.0,2.3333333333333335,1.6666666666666667,1.0,1.0,3.6666666666666665,1.6666666666666667,1.0,1.0,0.3333333333333333,1.6666666666666667,1.0,2.0,2.0,1.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.0,1.3333333333333333,3.0
30,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,3.0,2.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.0,2.0,2.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,2.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335
31,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,2.0,1.0,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.0,1.0,3.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,2.6666666666666665
32,1.6666666666666667,1.0,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,3.3333333333333335,1.0,1.3333333333333333,2.0,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.0,2.0,1.6666666666666667,3.0,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.0,1.0,1.6666666666666667,2.3333333333333335
33,0.3333333333333333,1.0,0.6666666666666666,2.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,1.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,3.0,1.6666666666666667,2.0,2.6666666666666665,3.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,1.0,0.6666666666666666,2.0,2.0
34,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,1.0,2.0,1.3333333333333333,1.0,3.0,2.0,1.0,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,3.3333333333333335,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333
35,0.3333333333333333,2.3333333333333335,1.0,1.0,2.6666666666666665,0.6666666666666666,1.0,2.0,1.0,2.6666666666666665,2.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,3.0,1.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667
36,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,2.3333333333333335,3.0,2.3333333333333335,2.0,1.3333333333333333,2.3333333333333335,1.0,1.0,2.0,2.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,2.0,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333
37,0.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,3.3333333333333335,1.6666666666666667,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.6666666666666665,3.3333333333333335,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,1.6666666666666667,3.0,1.6666666666666667,1.6666666666666667,3.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335
