,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
23,Bayern Munich,Leverkusen,Schalke 04,Hamburg,Dortmund,Werder Bremen,Ein Frankfurt,Stuttgart,Hoffenheim,Mainz,Wolfsburg,M'gladbach,Bochum,FC Koln,Freiburg,Nurnberg,Hannover,Hertha
24,Bayern Munich,Schalke 04,Leverkusen,Hamburg,Dortmund,Werder Bremen,Stuttgart,Ein Frankfurt,Mainz,Wolfsburg,Hoffenheim,M'gladbach,FC Koln,Bochum,Nurnberg,Hannover,Freiburg,Hertha
25,Bayern Munich,Schalke 04,Leverkusen,Dortmund,Hamburg,Werder Bremen,Mainz,Wolfsburg,Stuttgart,Ein Frankfurt,Hoffenheim,M'gladbach,FC Koln,Bochum,Nurnberg,Hannover,Freiburg,Hertha
26,Bayern Munich,Schalke 04,Leverkusen,Dortmund,Werder Bremen,Hamburg,Stuttgart,Ein Frankfurt,Mainz,Wolfsburg,Hoffenheim,M'gladbach,FC Koln,Bochum,Nurnberg,Hannover,Freiburg,Hertha
27,Schalke 04,Bayern Munich,Leverkusen,Dortmund,Werder Bremen,Hamburg,Stuttgart,Ein Frankfurt,Wolfsburg,Mainz,Hoffenheim,M'gladbach,FC Koln,Bochum,Nurnberg,Freiburg,Hannover,Hertha
28,Bayern Munich,Schalke 04,Leverkusen,Dortmund,Werder Bremen,Hamburg,Stuttgart,Ein Frankfurt,Wolfsburg,Mainz,Hoffenheim,M'gladbach,FC Koln,Nurnberg,Bochum,Freiburg,Hannover,Hertha
29,Bayern Munich,Schalke 04,Leverkusen,Dortmund,Werder Bremen,Hamburg,Stuttgart,Wolfsburg,Ein Frankfurt,Mainz,M'gladbach,Hoffenheim,FC Koln,Nurnberg,Bochum,Hannover,Freiburg,Hertha
30,Bayern Munich,Schalke 04,Werder Bremen,Leverkusen,Dortmund,Stuttgart,Hamburg,Wolfsburg,Ein Frankfurt,Mainz,FC Koln,M'gladbach,Hoffenheim,Nurnberg,Bochum,Freiburg,Hannover,Hertha
31,Bayern Munich,Schalke 04,Werder Bremen,Leverkusen,Dortmund,Stuttgart,Hamburg,Wolfsburg,Ein Frankfurt,Mainz,Hoffenheim,M'gladbach,FC Koln,Freiburg,Nurnberg,Bochum,Hannover,Hertha
32,Bayern Munich,Schalke 04,Werder Bremen,Leverkusen,Dortmund,Stuttgart,Hamburg,Wolfsburg,Ein Frankfurt,Mainz,Hoffenheim,FC Koln,M'gladbach,Freiburg,Hannover,Nurnberg,Bochum,Hertha
33,Bayern Munich,Schalke 04,Werder Bremen,Leverkusen,Dortmund,Stuttgart,Hamburg,Wolfsburg,Mainz,Ein Frankfurt,Hoffenheim,M'gladbach,FC Koln,Freiburg,Hannover,Nurnberg,Bochum,Hertha
