,Barcelona scored,Barcelona received,Espanol scored,Espanol received,Valencia scored,Valencia received,Sociedad scored,Sociedad received,Sevilla scored,Sevilla received,Ath Bilbao scored,Ath Bilbao received,Ath Madrid scored,Ath Madrid received,Osasuna scored,Osasuna received,La Coruna scored,La Coruna received,Mallorca scored,Mallorca received,Real Madrid scored,Real Madrid received,Almeria scored,Almeria received,Zaragoza scored,Zaragoza received,Hercules scored,Hercules received,Villarreal scored,Villarreal received,Getafe scored,Getafe received,Malaga scored,Malaga received,Santander scored,Santander received,Sp Gijon scored,Sp Gijon received,Levante scored,Levante received
10,3.6666666666666665,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,2.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667
11,4.666666666666667,0.6666666666666666,1.3333333333333333,0.0,1.0,1.0,1.3333333333333333,2.0,1.6666666666666667,1.0,1.0,3.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,0.3333333333333333,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.0,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333
12,5.333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,2.3333333333333335,1.3333333333333333,2.0,1.0,1.6666666666666667,3.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,2.0,0.3333333333333333,3.6666666666666665,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667
13,5.333333333333333,0.0,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,2.3333333333333335,2.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,0.6666666666666666,3.6666666666666665,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.0,1.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333
14,4.333333333333333,0.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.0,0.6666666666666666,2.3333333333333335,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333
15,4.333333333333333,0.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,2.0,1.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.0,0.6666666666666666,1.0,0.3333333333333333,2.3333333333333335,2.0,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0
16,4.0,0.6666666666666666,1.0,3.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,3.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.0,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,0.0,1.0,1.3333333333333333,1.0,1.6666666666666667
17,3.6666666666666665,0.6666666666666666,2.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,1.0,2.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,3.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667
18,3.3333333333333335,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,2.0,2.6666666666666665,2.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333
19,3.6666666666666665,0.3333333333333333,3.0,0.6666666666666666,2.3333333333333335,1.0,2.3333333333333335,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.0,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,2.6666666666666665,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.6666666666666667,3.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.0
20,3.3333333333333335,0.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.6666666666666665,2.0,2.3333333333333335,0.3333333333333333,1.0,1.0,1.6666666666666667,2.3333333333333335,1.0,2.0,0.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,2.3333333333333335,1.0,0.3333333333333333,3.0,1.6666666666666667,3.3333333333333335,0.6666666666666666,2.0,2.3333333333333335,0.0,1.0,1.6666666666666667
21,3.0,0.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,2.6666666666666665,0.0,0.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,2.0,2.0,1.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333
22,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0
23,2.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,2.0,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666
24,2.0,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0
25,2.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,2.0,0.6666666666666666,1.0,2.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,3.0,0.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,1.3333333333333333,1.0,0.0,1.0,1.0,1.3333333333333333
26,1.6666666666666667,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,2.0,3.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.0,3.0,1.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666
27,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,4.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.0,2.3333333333333335,1.0,1.3333333333333333,1.0,0.6666666666666666
28,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.6666666666666666,1.0,1.3333333333333333,1.0,2.0,1.6666666666666667,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,1.0,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333
29,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,2.0,3.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666
30,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,3.0,1.0,0.6666666666666666,2.6666666666666665,2.0,1.0,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,2.6666666666666665,1.0,1.0,1.6666666666666667,1.0,1.0,0.0,1.6666666666666667,0.6666666666666666
31,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,4.0,0.6666666666666666,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.0,2.0,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,1.0,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,2.0,1.3333333333333333,2.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,2.0,1.0
32,2.0,0.6666666666666666,0.6666666666666666,1.0,3.6666666666666665,2.0,1.0,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,3.0,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,3.3333333333333335,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,2.0
33,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,3.0,2.3333333333333335,0.0,1.6666666666666667,1.3333333333333333,1.0,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667
34,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,2.3333333333333335,1.0,2.0,2.0,2.6666666666666665,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,4.666666666666667,2.6666666666666665,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,1.3333333333333333,1.0,0.6666666666666666,1.0,2.3333333333333335
35,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.0,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,4.0,1.6666666666666667,0.0,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.0,2.0,2.6666666666666665,0.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333
36,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.3333333333333335,2.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,2.0,2.0,1.6666666666666667,1.3333333333333333,1.0,1.0,1.6666666666666667,4.333333333333333,1.0,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333
37,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.6666666666666665,2.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.0,3.0,5.0,0.6666666666666666,1.3333333333333333,3.0,1.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.0
