,Sp Braga scored,Sp Braga received,Belenenses scored,Belenenses received,Guimaraes scored,Guimaraes received,Porto scored,Porto received,Rio Ave scored,Rio Ave received,Benfica scored,Benfica received,Academica scored,Academica received,Arouca scored,Arouca received,Estoril scored,Estoril received,Sp Lisbon scored,Sp Lisbon received,Nacional scored,Nacional received,Gil Vicente scored,Gil Vicente received,Maritimo scored,Maritimo received,Pacos Ferreira scored,Pacos Ferreira received,Setubal scored,Setubal received,Moreirense scored,Moreirense received,Penafiel scored,Penafiel received,Boavista scored,Boavista received
13,1.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.0,0.0,2.0,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,2.0,0.0,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333
14,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,3.0,1.0,0.6666666666666666,0.3333333333333333,2.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,2.0,0.6666666666666666,2.0,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666
15,1.3333333333333333,1.0,0.0,1.0,1.3333333333333333,1.3333333333333333,4.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,2.0,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,2.0,1.0,1.0,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333
16,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,1.0,3.6666666666666665,0.6666666666666666,1.3333333333333333,1.6666666666666667,3.3333333333333335,0.0,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,1.0,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.6666666666666667
17,1.0,1.0,0.6666666666666666,1.0,2.0,1.6666666666666667,2.0,0.6666666666666666,1.0,2.6666666666666665,2.3333333333333335,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333
18,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,3.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.6666666666666665,1.0,2.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,2.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667
19,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.0,1.6666666666666667,1.3333333333333333,1.0,1.0,1.0,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333
20,1.6666666666666667,0.0,1.0,1.0,0.3333333333333333,1.0,2.6666666666666665,0.0,1.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.3333333333333333
21,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.0,1.0,2.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,2.0,0.3333333333333333,1.0
22,2.3333333333333335,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,0.0,0.3333333333333333,1.3333333333333333,4.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,3.0,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.0,1.6666666666666667,2.0,1.0,1.0,0.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.3333333333333333,1.0
23,1.6666666666666667,0.6666666666666666,1.0,1.0,1.3333333333333333,1.6666666666666667,2.0,0.0,0.3333333333333333,1.3333333333333333,4.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,3.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333
24,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,1.0,1.0,3.6666666666666665,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,3.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,2.3333333333333335,1.3333333333333333,1.0
25,0.0,1.0,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,2.0,2.6666666666666665,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,0.6666666666666666
26,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.6666666666666667,3.3333333333333335,2.0,0.6666666666666666,1.0,2.0,0.3333333333333333,2.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,2.3333333333333335,1.0,1.0
27,2.0,0.0,1.0,0.3333333333333333,1.0,2.0,3.0,0.6666666666666666,1.0,1.3333333333333333,3.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.0,1.6666666666666667,2.0,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.3333333333333333,1.6666666666666667,3.0,1.0,1.3333333333333333
28,2.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,3.0,0.3333333333333333,0.3333333333333333,1.0,3.3333333333333335,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.0,2.0,1.6666666666666667,1.0,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,2.6666666666666665,1.0,2.0
29,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.0,2.6666666666666665,0.3333333333333333,1.3333333333333333
30,1.0,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,1.0,0.6666666666666666,2.0,1.0,1.0,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,1.3333333333333333,1.3333333333333333,1.0
31,1.3333333333333333,2.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,3.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.0,2.0,1.0,0.3333333333333333
32,1.3333333333333333,3.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,3.0,0.0,1.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,3.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666
33,2.3333333333333335,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,2.0,2.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,1.0,3.0,2.0,1.0,0.6666666666666666,2.3333333333333335,0.0,1.0
