,Bergen scored,Bergen received,Mechelen scored,Mechelen received,Lokeren scored,Lokeren received,Club Brugge scored,Club Brugge received,Waregem scored,Waregem received,Gent scored,Gent received,Cercle Brugge scored,Cercle Brugge received,Genk scored,Genk received,Kortrijk scored,Kortrijk received,Anderlecht scored,Anderlecht received,Standard scored,Standard received,Germinal scored,Germinal received,Waasland-Beveren scored,Waasland-Beveren received,Lierse scored,Lierse received,Oud-Heverlee Leuven scored,Oud-Heverlee Leuven received,Charleroi scored,Charleroi received
10,2.0,1.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,2.0,1.3333333333333333,3.0,1.0,2.3333333333333335,4.333333333333333,1.0,0.3333333333333333,1.6666666666666667
11,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,2.6666666666666665,0.6666666666666666,2.0,0.6666666666666666,2.0,3.6666666666666665,0.6666666666666666,1.0,1.3333333333333333
12,1.3333333333333333,1.0,2.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,3.3333333333333335,2.0,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,3.0,0.0,2.0,1.0,2.0,3.3333333333333335,1.0,1.3333333333333333,1.3333333333333333
13,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.3333333333333333,1.0,2.3333333333333335,2.0,2.0,1.0,1.3333333333333333,1.6666666666666667,1.0,3.0,1.0,2.0,0.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.3333333333333333,3.0,2.0,1.3333333333333333,1.0,2.0
14,1.6666666666666667,2.3333333333333335,1.0,2.6666666666666665,2.0,0.3333333333333333,1.0,3.3333333333333335,2.0,0.6666666666666666,1.0,3.0,2.3333333333333335,2.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,5.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.0,1.6666666666666667,3.0,1.0,1.0,0.3333333333333333,2.0
15,2.3333333333333335,2.6666666666666665,1.0,2.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,3.0,0.6666666666666666,0.3333333333333333,1.0,2.0,2.3333333333333335,2.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.6666666666666666,3.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0
16,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,2.0,2.3333333333333335,1.6666666666666667,1.0,0.6666666666666666,3.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.0,2.0,1.0,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666
17,2.3333333333333335,1.0,0.6666666666666666,1.0,2.0,1.6666666666666667,2.6666666666666665,1.0,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,2.0,2.3333333333333335,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.0,0.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,0.6666666666666666,2.0,1.0,1.6666666666666667,1.0,0.6666666666666666
18,1.3333333333333333,2.3333333333333335,1.0,1.0,2.0,2.3333333333333335,3.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2.0,3.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,3.6666666666666665,0.6666666666666666,3.6666666666666665,0.3333333333333333,0.6666666666666666,3.6666666666666665,1.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,1.0,1.0,1.0,2.3333333333333335
19,1.0,2.3333333333333335,1.0,1.3333333333333333,2.0,2.6666666666666665,3.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.0,1.6666666666666667,1.0,1.3333333333333333,3.3333333333333335,2.3333333333333335,0.3333333333333333,1.6666666666666667,3.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,2.0
20,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,2.0,2.0,4.0,0.6666666666666666,2.0,1.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.6666666666666665,1.0,2.0,3.6666666666666665,1.0,3.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335
21,1.0,1.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,1.0,1.6666666666666667,1.0,2.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.3333333333333333,3.3333333333333335,1.3333333333333333,2.0,1.0,0.0,2.0,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,1.0
22,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,4.0,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,2.0,2.0,2.0,1.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.6666666666666667,3.3333333333333335,1.3333333333333333,2.0
23,1.3333333333333333,1.3333333333333333,2.0,1.0,3.0,1.3333333333333333,1.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,0.0,0.0,2.3333333333333335,1.0,0.3333333333333333,0.3333333333333333,2.0,1.0,3.3333333333333335,1.3333333333333333,2.0
24,1.6666666666666667,1.0,2.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.3333333333333333,2.0,1.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,2.6666666666666665,1.0,1.6666666666666667
25,1.3333333333333333,0.0,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,2.3333333333333335,1.0,1.0,1.0,2.0,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666
26,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.0,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.0
27,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,0.0,0.3333333333333333,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0
28,1.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.0,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.0,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,2.0,0.3333333333333333,1.3333333333333333
29,1.6666666666666667,2.0,1.0,2.0,1.0,0.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.6666666666666665,1.0,0.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666
